id,meatballs_count,assembly_skill_level,shopper_weight_kg,chair_model_max_load_kg,fatigue_factor,soda_ml,backpack_weight_kg,time_spent_minutes,previous_chairs_broken,posture_risk_index,stress_level,broke_chair
272,6,7,78.54070102379765,120,2.046773396096028,0.0,3.4675675387192375,122.80640376576167,1,2.046773396096028,10,0
2210,2,7,91.85590215449258,100,0.6692017920420416,0.0,5.1392565654960904,57.360153603603564,1,0.6692017920420416,7,0
1737,2,10,77.15666732691082,100,0.05049946223312279,658.2809853849321,6.69947749638485,60.599354679747336,0,0.10099892446624557,1,0
1984,2,10,68.21035088102967,100,2.4174570844782206,323.91036664933563,0.0,107.44253708792091,2,1.6116380563188137,9,1
753,6,9,110.7313347629493,120,0.5513988250428224,282.48371255159964,6.273330282808562,47.26275643224193,1,0.5513988250428224,7,1
2267,6,3,76.78587586168302,80,0.3411455848996649,123.97442811682407,0.0,40.93747018795979,0,0.6822911697993298,10,0
1489,2,3,82.68111444929491,80,0.7403678161286488,379.15594823157426,3.0392777730957015,88.84413793543786,1,0.7403678161286488,5,0
1361,2,4,93.7446716161185,100,0.25845008778751855,617.4157870662013,5.016983531424478,77.53502633625556,1,0.25845008778751855,2,0
860,2,9,65.26970870254549,100,0.0677761380166808,438.73590050398286,0.35599501807431544,81.33136562001695,0,0.1355522760333616,1,0
2565,3,2,65.87693596655298,100,0.06045881323882557,360.6069385094736,5.527352707152907,36.27528794329534,0,0.12091762647765114,2,0
2555,2,10,74.29942906711706,100,2.1117121068035876,0.0,4.492442080229274,126.70272640821524,1,2.1117121068035876,10,0
1106,2,3,59.66279043310169,120,0.4596568006411906,118.7907273918801,0.0,91.93136012823811,0,0.9193136012823812,6,0
1949,4,6,110.01444652385231,120,0.9957898541167941,218.86417041100214,6.532603572078655,99.57898541167941,1,0.9957898541167941,6,1
2298,6,5,72.38899135399362,100,0.5949307804220163,0.0,5.858695618376627,79.32410405626884,0,1.1898615608440326,9,0
2816,8,9,58.06313922718771,120,0.12799616764711777,379.67261324326444,4.817657868914401,19.199425147067664,0,0.25599233529423554,8,0
2114,4,7,87.34075908407614,80,0.951064925143493,815.1705562623297,8.9394792264515,114.12779101721915,0,1.902129850286986,10,1
425,3,5,74.62974967888357,120,0.3796097071043863,382.6012383933437,5.125772434500208,91.10632970505272,0,0.7592194142087726,5,0
1725,1,6,81.4640598874316,100,0.4561836649351936,0.0,7.38844693884376,54.74203979222323,1,0.4561836649351936,5,0
1198,3,4,102.27378180100777,120,0.6121175220667223,591.2407918524752,0.0,146.90820529601336,0,1.2242350441334446,5,1
1874,2,10,64.03290880810742,100,0.5289794708626446,336.2175429598969,0.876630592153627,70.53059611501928,0,1.0579589417252893,9,0
2729,8,5,61.0335445823418,80,0.16232964529854754,453.61564561361024,0.0,38.95911487165141,0,0.3246592905970951,5,0
244,3,6,111.93870668042447,80,0.07112790371586948,644.2270382016106,5.455367676608743,85.35348445904337,0,0.14225580743173896,1,1
909,4,3,63.85632199521848,100,0.09243983837732193,285.73367926062514,0.0,55.463903026393155,0,0.18487967675464387,2,0
1342,2,8,86.58486544083343,120,0.5569239414585032,55.24455757517754,3.7566785303519166,83.53859121877548,1,0.5569239414585032,4,0
1600,5,3,79.17597700695623,100,0.09112295663315302,238.5582978561477,6.2278148777058755,54.67377397989181,1,0.09112295663315302,1,0
1477,4,7,58.142931306206656,100,0.4023020125692494,205.1310453462056,2.4501257140757837,68.96605929758562,0,0.8046040251384988,7,0
458,7,3,84.99605558927382,140,0.7295465584291316,0.0,3.3167033632559715,109.43198376436973,0,1.4590931168582633,8,0
1852,6,2,75.50993138372417,120,1.038541922178187,354.8212482417937,10.111383690879439,124.62503066138244,1,1.038541922178187,5,0
572,3,3,83.93053718111571,120,0.5078743737564999,270.8274850158357,5.089789237742592,87.06417835825714,0,1.0157487475129998,7,0
1954,4,4,83.22953944912268,80,0.6279581295593086,483.2264827404251,7.369306330782685,75.35497554711704,1,0.6279581295593086,5,1
2587,2,7,101.15242992952903,80,0.8729898784911673,645.9529372139023,6.34940960581735,104.75878541894008,0,1.7459797569823345,10,1
888,3,3,45.0,120,0.45354700604715764,309.1269431916671,3.2136873317661125,77.75091532236989,0,0.9070940120943153,7,0
2115,5,7,76.11186111027375,140,0.7746503676812707,204.02633190722977,5.756458696738246,66.39860294410892,1,0.7746503676812707,7,0
2425,5,3,97.00683908846018,120,0.31291171103139703,429.8533947914019,2.120105321462402,93.87351330941911,0,0.6258234220627941,4,0
2386,3,7,55.86789936095042,120,1.7031527118484966,485.5306706508777,0.24444336346026496,113.54351412323311,1,1.7031527118484966,9,0
2131,3,1,115.06767678758249,140,0.5039629380595135,247.3167060542658,4.0357885995897,60.47555256714163,0,1.007925876119027,10,0
97,4,6,65.04129758597777,100,0.1627363702922291,510.73248119301945,2.0305416795438282,48.82091108766872,0,0.3254727405844582,4,0
1842,4,7,93.1843104155134,120,0.363152627524851,0.0,0.0,62.25473614711733,0,0.726305255049702,7,0
2353,9,6,82.96334423791255,100,0.13468551367010084,0.0,1.5191024693591775,80.8113082020605,0,0.2693710273402017,2,0
2233,3,9,103.7424417016,80,0.26897210477998995,618.9388528347718,10.13446974542994,107.58884191199598,0,0.5379442095599799,3,1
1254,5,2,69.11912716988037,100,0.12879319445467086,517.0258928911537,1.6283966508312422,77.27591667280251,0,0.2575863889093417,2,0
2813,3,6,71.99306090511188,80,0.11602309134284672,51.40221517356676,6.650198706797282,46.40923653713869,0,0.23204618268569344,3,0
89,2,2,86.69796764044916,80,0.27482081433618627,104.91733895005902,6.908229372244616,65.95699544068471,0,0.5496416286723725,5,1
1124,4,7,77.23736380227167,80,0.4946388292593417,374.8040526025098,6.240540431902884,148.39164877780252,0,0.9892776585186834,4,0
2162,3,10,99.51737522978047,120,1.959518578316332,587.6610503401814,8.848845260691178,73.48194668686244,3,0.979759289158166,8,0
296,4,1,84.43990984530649,120,0.08982173578289492,476.86144989249476,5.326666186109799,21.55721658789478,0,0.17964347156578983,5,0
2727,9,6,77.45673926449334,100,1.6281787262854381,499.7076126510701,2.3696490180897287,108.5452484190292,1,1.6281787262854381,9,1
2825,2,10,78.25600032034451,80,0.633706546153085,741.6407986238614,5.522985306666152,108.63540791195743,0,1.26741309230617,7,1
611,4,4,83.52914167382396,80,0.8867001130521975,284.75097230659156,1.7035140968732527,106.4040135662637,0,1.773400226104395,10,1
2069,3,7,77.05993553232476,80,0.3952510202114928,192.57791464532121,7.659889884331163,79.05020404229856,1,0.3952510202114928,3,1
1294,3,3,83.8646063138174,140,0.09262921749412509,311.19085523344904,4.224330367406535,55.57753049647505,0,0.18525843498825018,2,0
307,4,2,99.50066892048437,80,0.2179223741195421,515.2509892308682,6.112045222964962,87.16894964781685,0,0.4358447482390842,3,1
2018,3,2,88.72775658960617,140,0.3135083970195876,219.38178698142187,0.428282991660069,62.701679403917524,1,0.3135083970195876,3,0
762,3,2,91.10021354456504,80,1.11216606168466,383.5305526806311,4.90914484879815,66.7299637010796,1,1.11216606168466,10,1
2251,5,3,78.7322017773279,100,0.1122085049527377,433.9247873255916,8.2789809307001,33.662551485821304,0,0.2244170099054754,4,0
1086,2,4,59.02835510301724,100,0.5289080575266557,181.27918872772685,1.5451898832446265,79.33620862899835,0,1.0578161150533114,8,0
391,6,2,80.81530378085573,100,0.1700041573457453,658.5899643672237,0.0,40.800997762978874,0,0.3400083146914906,5,0
1750,2,1,68.38234907729907,100,0.330243982024664,347.70531796623123,6.599192201072798,99.07319460739919,1,0.330243982024664,2,0
2459,1,2,51.25103798722684,100,0.17258805556606627,563.6499014584682,6.697693215433329,51.776416669819874,0,0.34517611113213253,4,0
2558,4,7,101.52509266983402,120,0.0634002011000017,278.44054382492675,2.2624150464253017,76.08024132000203,0,0.1268004022000034,1,0
899,5,9,56.96536895110821,140,0.163638030865251,293.8020307329394,4.963138027494507,49.0914092595753,1,0.163638030865251,2,0
536,2,9,71.91843023573385,100,0.14279864115155927,0.0,6.812568765249273,85.67918469093556,0,0.28559728230311854,2,0
1268,4,4,89.75373508367547,120,0.19551894453335578,219.17557485027925,7.473907157696648,33.51753334857528,0,0.39103788906671155,7,0
2884,1,6,79.9712239998642,100,0.7282723195282681,827.3338658266146,6.347554542017194,62.423341673851546,1,0.7282723195282681,7,0
2858,1,2,74.90592461590147,120,0.1264631710752106,598.988056520283,7.41060590035169,75.87790264512635,0,0.2529263421504212,2,0
1944,4,10,74.3048529372774,100,0.3178038743228924,547.9829908803113,3.5163117064575955,76.27292983749417,0,0.6356077486457848,5,0
2363,3,2,87.20501443822069,100,0.36377082542150463,114.15324524059935,3.028232578214347,72.75416508430094,1,0.36377082542150463,3,0
517,3,2,69.6744157665386,120,0.48985568937468016,211.70277821757202,3.8197232567346058,73.47835340620202,0,0.9797113787493603,8,0
901,2,1,81.538297755894,120,0.5697365829283167,821.1889891770037,5.987578389343841,56.97365829283167,1,0.5697365829283167,6,0
1635,3,1,96.26772741394949,120,0.07098595263549055,364.8382586139924,0.40179452252789405,85.18314316258865,0,0.1419719052709811,1,0
943,6,10,98.00459387388983,120,0.2691319436930475,254.2054909480504,6.109076377136233,80.73958310791424,0,0.538263887386095,4,0
2540,4,6,87.20361728767651,80,0.22480822779488344,0.0,4.397709129686957,67.44246833846503,0,0.4496164555897669,4,1
178,4,8,78.22042510835176,100,3.0929411277091816,149.19046455919943,5.881328800447497,123.71764510836726,2,2.061960751806121,10,1
1904,5,10,89.28657527697278,100,0.6235517888229146,228.18973385630784,10.318720893109997,106.89459236964251,0,1.2471035776458292,7,1
788,4,10,63.7635920391757,120,0.37034599004230306,0.0,9.343680782744704,148.1383960169212,2,0.2468973266948687,1,0
806,3,5,78.01657015203241,100,0.16246071614288635,340.42434789969457,1.5047164772115709,64.98428645715454,0,0.3249214322857727,3,0
1302,5,4,89.21405657535595,80,1.785169417588411,297.5580133762481,1.8329189233978442,133.8877063191308,1,1.785169417588411,8,1
543,5,9,77.31160061825368,80,0.3786238067325702,388.34325585480184,5.2136355792584705,50.48317423100936,0,0.7572476134651404,9,1
2572,3,4,102.10119622162634,100,0.4143492043191886,246.93493774914583,0.0,62.15238064787828,1,0.4143492043191886,4,1
411,5,9,45.0,80,0.3672822524705115,491.9730778703416,0.0,88.14774059292276,0,0.734564504941023,5,0
2416,7,10,68.82525591911538,100,0.7042866359195651,440.6376100354165,5.837034760295351,84.5143963103478,0,1.4085732718391302,10,0
1025,0,3,74.53342621603308,100,1.1652717850493706,571.5209604798102,1.1057846709659733,93.22174280394965,2,0.7768478566995805,5,0
2786,0,7,80.16203127284022,120,0.2571085917882514,283.03826061032424,5.607978414775673,44.075758592271676,0,0.5142171835765028,7,0
2943,4,1,75.59895363404038,120,0.38033474099388637,648.4026709981064,0.0,76.06694819877727,0,0.7606694819877727,6,0
1687,3,2,83.71921341277812,100,0.43162553795270847,586.4507180113637,0.0,86.3251075905417,0,0.8632510759054169,6,0
1646,7,4,78.2124674400812,100,1.157446909410684,373.41861978271123,3.8236520452576985,115.7446909410684,1,1.157446909410684,6,0
633,6,10,50.94742939069722,100,0.6898855691898951,288.1802025998107,3.618240073044137,118.26609757541058,0,1.3797711383797902,7,0
2548,7,4,53.975358769318504,80,0.12847222542004877,256.6282255502784,5.012479416456518,38.54166762601463,0,0.25694445084009754,4,0
1305,5,3,45.0,100,0.316516913183179,353.8050571350967,4.000810312264539,54.26004225997354,0,0.633033826366358,7,0
2855,7,2,103.6306497415331,80,0.32954311841718265,85.33354478749493,3.175437687908548,98.8629355251548,0,0.6590862368343653,4,1
76,2,4,73.59121030495199,100,0.290155227583535,81.88248933513526,3.9731983963240878,87.04656827506051,0,0.58031045516707,4,0
439,3,1,86.41835661042376,100,1.1997260426507395,0.0,9.775038405207557,102.83366079863481,1,1.1997260426507395,7,1
1417,4,1,94.93235424417978,100,0.11107496294975741,623.768309346191,4.934228042352027,133.2899555397089,0,0.22214992589951482,1,0
470,6,3,85.21562678676436,100,0.5011212942208884,254.1171198288606,0.0,60.1345553065066,1,0.5011212942208884,5,0
2873,2,5,51.57431225078179,120,0.33341180060407205,402.48254112048426,4.067440888461209,50.0117700906108,0,0.6668236012081441,8,0
261,3,2,76.00418764986567,120,0.16193961926299277,322.79717349208767,0.7234530187391255,97.16377155779566,0,0.32387923852598555,2,0
974,8,3,65.00431656995929,100,0.14041158548459634,366.93955939600994,1.9949848949358922,84.2469512907578,1,0.14041158548459634,1,0
1030,4,5,97.8145158908168,120,0.22145547662583262,514.7800419552078,0.3270897698732149,88.58219065033305,0,0.44291095325166524,3,0
1375,2,9,85.46801733549894,140,0.25646701859772053,0.0,0.0,61.55208446345293,0,0.5129340371954411,5,0
2396,4,9,73.37134974380464,80,0.20961665734041754,739.120884722428,5.3123453045846,83.84666293616701,0,0.4192333146808351,3,0
1909,8,5,86.53187503936127,120,0.6380238783679213,508.02882184608063,3.7154661792144936,63.802387836792136,1,0.6380238783679213,6,0
99,4,1,66.41781416959908,80,0.05544535105691228,402.22486261976053,5.773962186557453,66.53442126829472,0,0.11089070211382455,1,0
2391,1,4,90.58954620048225,140,0.3286535660340419,0.0,0.0,49.29803490510628,1,0.3286535660340419,4,0
2118,1,5,83.22647203728555,80,0.049388806473058086,650.1310726535479,1.8766064104938494,7.408320970958712,0,0.09877761294611617,8,0
1781,7,10,81.43158557731604,120,0.9996593447635646,324.99002995575665,7.681873439926577,133.28791263514194,0,1.999318689527129,9,0
2977,2,1,78.12433376210174,100,0.8729032152405886,0.0,2.3064785031589397,116.3870953654118,0,1.7458064304811771,9,1
280,0,3,87.20215105087416,80,0.10202641534545953,0.0,9.230865601874696,30.607924603637862,0,0.20405283069091906,4,1
269,2,1,80.00126589637121,120,0.5135733107921303,257.7780149296305,1.5445071927688452,61.62879729505564,1,0.5135733107921303,5,0
2287,6,3,114.16145672834148,140,0.26408063033653323,0.0,1.7032362601350295,79.22418910095996,0,0.5281612606730665,4,0
1795,4,7,75.11452834889407,120,0.14447946150566723,0.0,1.3578462378656755,86.68767690340033,0,0.28895892301133447,2,0
1229,7,10,88.49281637862249,100,0.2291165042215789,0.0,6.714755556081653,91.64660168863156,0,0.4582330084431578,3,1
2047,1,5,87.46884401404068,80,0.9183241020652096,201.20591963018262,0.8521094922585775,68.87430765489071,1,0.9183241020652096,8,1
2947,6,2,86.3370113635584,100,0.1671495595542949,461.80952350737715,1.3342461257291118,66.85982382171797,0,0.3342991191085898,3,0
2373,8,9,103.89368133684212,140,0.4035784746358295,161.69187890647453,2.127875680362368,80.71569492716591,1,0.4035784746358295,3,0
1507,4,9,79.35299615538639,100,0.22036441452016037,181.2525408198431,0.9758563873779158,44.07288290403207,0,0.44072882904032074,6,0
996,4,9,91.50234307676365,100,0.05136580888400571,52.27362301154713,7.03498124111994,30.819485330403424,1,0.05136580888400571,1,1
933,4,2,104.71090996404993,80,0.8720328813066673,410.50923459205967,7.297551981355932,104.64394575680008,1,0.8720328813066673,5,1
1448,3,4,75.40151568069413,120,0.7314643413966377,276.47924510714313,8.201097750643992,87.77572096759653,1,0.7314643413966377,5,0
1968,0,6,73.54312499807062,120,1.8698289376533936,103.96896408908816,3.0023104555649196,83.10350834015084,2,1.2465526251022625,9,0
1769,1,5,122.14353455144588,100,0.631627212055092,289.8687332185831,8.802625371031276,126.3254424110184,1,0.631627212055092,3,1
2907,6,6,80.30055936299468,120,0.8696333233095074,368.8330005652903,1.403867018780474,86.96333233095073,1,0.8696333233095074,6,0
2337,4,5,92.51788321053587,80,0.14547476150409222,678.7904309489815,6.6771201235343565,43.642428451227666,1,0.14547476150409222,2,1
2917,6,8,107.46431433134848,80,0.19133929445870385,105.88464707644383,4.413261076831389,76.53571778348154,0,0.3826785889174077,3,1
1534,5,8,110.13133079277708,140,0.6336974621138575,333.4194297045558,3.9768211566829548,76.04369545366289,0,1.267394924227715,10,0
2227,3,4,88.68922956981399,100,0.7660341607250545,659.4047280848529,3.1740723629138365,102.13788809667392,0,1.532068321450109,9,0
1673,1,6,86.75031010132749,140,1.8399102417083024,514.0247841671722,4.454550915243935,81.773788520369,2,1.2266068278055349,9,0
83,9,3,74.27393159002506,140,0.3168267561540682,367.27413943680756,2.4327627057069305,42.24356748720909,0,0.6336535123081364,9,0
976,3,8,96.57018823103795,120,0.19854141679203707,57.26967541913635,4.938137737824405,79.41656671681483,0,0.39708283358407415,3,0
2904,4,6,73.86651364686816,120,0.07345877871947888,378.2910321014393,9.154299988719467,88.15053446337465,0,0.14691755743895776,1,0
2545,1,1,72.69329658777232,120,0.7942276608589711,327.15849532428723,9.010841262363247,105.89702144786281,0,1.5884553217179422,9,0
740,4,6,95.0261809647726,80,0.06230713480295174,689.1885466670226,0.0,74.76856176354208,0,0.12461426960590348,1,1
2797,6,1,76.13718201635312,80,0.053817727391867236,355.8141047233365,4.616067046754372,64.58127287024068,0,0.10763545478373447,1,0
2384,3,10,90.26056869676071,100,0.1732001905722249,141.93860533038807,8.582596194271765,103.92011434333493,0,0.3464003811444498,2,0
2683,7,3,69.6482668827208,140,0.7080469170234508,334.467980373798,1.3746710734159122,60.68973574486722,1,0.7080469170234508,7,0
1988,1,3,67.90577268972974,120,0.8032290929122738,396.07405915331293,2.5162693535151774,107.09721238830318,0,1.6064581858245477,9,0
2688,1,10,99.30263393968255,80,0.0686066284360479,41.312424434847,5.802235488654274,82.32795412325747,0,0.1372132568720958,1,1
1571,4,5,76.70096307100496,100,0.0977980197090982,162.7481619472875,8.926485075791218,39.11920788363928,0,0.1955960394181964,3,0
816,4,3,73.97011129806192,80,0.9099739291210537,575.0666023240256,3.8115798305681334,109.19687149452645,1,0.9099739291210537,5,1
2961,6,1,79.58849968724415,100,0.8183851482146565,0.0,0.0,98.20621778575878,0,1.636770296429313,10,0
1766,6,1,61.749223724203894,100,0.5673378393022129,564.1466801138481,1.032412685107964,113.46756786044259,0,1.1346756786044259,6,0
751,4,9,75.51102944172115,80,0.056770302220543134,67.29645131370253,2.1045529327516577,68.12436266465176,0,0.11354060444108627,1,0
2790,3,6,102.19385560476402,120,0.5176715474548699,273.87651845424386,7.379831045887577,77.65073211823048,0,1.0353430949097397,8,0
2445,4,1,119.05439448125614,100,0.5113082150197156,639.4645779689156,1.8767836615601898,122.71397160473174,0,1.0226164300394311,5,1
1772,3,8,60.56988223300947,80,0.7045493862842379,926.8958240482233,2.978481714904483,93.93991817123172,0,1.4090987725684758,9,0
1868,4,5,74.43832745806907,120,0.8092799026446862,350.06860001799646,10.460403781512634,80.92799026446862,1,0.8092799026446862,6,0
1742,8,4,87.5987473128538,140,0.3430019040533149,241.71421080584165,3.685640039056568,102.90057121599446,0,0.6860038081066298,4,0
2071,3,6,58.89628751597207,100,0.18442073645627347,51.71145089335715,3.8534692427979684,55.32622093688204,0,0.36884147291254693,4,0
1146,2,1,87.09630797041213,120,0.2838889345933601,718.6062356316786,4.282960469143292,42.58334018900402,0,0.5677778691867202,8,0
894,6,8,75.32380503766329,120,0.9042170615474403,472.24429098644055,5.882481690015533,77.50431956120917,1,0.9042170615474403,7,0
1368,7,9,98.68452440257809,80,0.41875954137727645,320.97071528907884,3.588319894491233,71.78734995039025,0,0.8375190827545529,7,1
2284,2,10,86.87838704318253,120,0.10242117523530066,186.86203544316348,4.895293708525197,61.452705141180395,0,0.20484235047060131,2,0
2939,6,6,68.73913072602332,100,0.09393265096402165,289.88810016711335,5.83318360022183,56.35959057841299,1,0.09393265096402165,1,0
2306,2,4,109.03071775293665,100,0.2029984569345144,234.2836963794943,4.40385830896779,81.19938277380577,0,0.4059969138690288,3,1
2153,7,5,63.86641570785477,120,0.18395980618478674,478.45441486541074,8.062901396516867,44.15035348434882,0,0.3679196123695735,5,0
2203,4,7,89.07187373825852,80,0.14928612557433263,389.64938149620576,0.4354039326389887,89.57167534459958,0,0.29857225114866526,2,1
2982,2,2,77.06566503788467,120,0.30367477603987,398.0540042342828,3.3802022182975104,72.8819462495688,0,0.60734955207974,5,0
2055,5,7,88.74662203486615,100,0.6725126535846164,111.2184810458563,3.946454085122825,50.438449018846235,1,0.6725126535846164,8,1
777,1,7,85.9548695674826,80,0.6217905354325355,515.46940992246,5.379700798923311,82.90540472433806,0,1.243581070865071,9,1
2397,1,7,77.2505366535911,100,0.3336034173927291,18.090411706615043,7.52705620969305,100.08102521781872,1,0.3336034173927291,2,0
498,4,2,50.137820073140034,140,1.477916688410236,427.63777879749864,3.3056596069336273,73.89583442051179,2,0.9852777922734905,8,0
932,3,8,97.47961303320766,120,0.2293226910233615,131.1794859982178,5.053929027963753,68.79680730700845,0,0.458645382046723,4,0
1148,4,1,95.28565539862643,80,0.4624088023551096,0.01634271571708723,3.651402146920738,69.36132035326644,0,0.9248176047102192,8,1
977,4,6,73.81494691692905,80,0.37816564430234917,70.82640903063995,3.2384873166234005,64.828396166117,0,0.7563312886046983,7,1
288,5,10,75.61743221294668,100,0.053838827967734065,192.57152064901885,2.781599063587043,64.60659356128087,0,0.10767765593546813,1,0
347,4,7,88.86359484190032,140,0.29378516339240435,632.8402981038115,4.532773350770777,44.06777450886065,1,0.29378516339240435,4,0
2385,5,10,70.78872836983447,100,0.411906890496382,620.7334521321513,7.43797092493768,49.428826859565845,1,0.411906890496382,5,0
1097,4,10,87.4183498298428,140,0.12793036786032722,91.12336652762366,6.453134818788737,38.37911035809816,0,0.25586073572065443,4,0
110,4,7,86.51635465318786,100,0.605739584194647,56.69570128339436,4.705359829454995,72.68875010335765,0,1.211479168389294,10,1
2232,0,4,60.696388391954386,120,0.07070133576801392,425.2941395947732,2.3752724146171666,14.140267153602785,1,0.07070133576801392,3,0
2852,10,8,100.52704090647694,80,1.7050058310817846,123.0126727087864,5.945697513898105,75.77803693696819,2,1.136670554054523,9,1
719,3,7,64.66579577529006,100,0.5346995733889377,50.14340060394571,4.842563046176567,91.66278400953217,0,1.0693991467778754,7,0
2215,3,6,80.20847313998767,120,0.25349296094565094,590.164331977817,1.858014708295963,76.04788828369527,0,0.5069859218913019,4,0
32,6,8,72.31635906392694,80,0.17431817458598814,79.95042958149588,0.3114778079212064,104.59090475159287,0,0.3486363491719763,2,0
2973,7,8,71.23956000166989,80,0.3061244027910115,584.9342612707828,3.848328892436083,122.4497611164046,0,0.612248805582023,3,0
785,3,2,83.73180964701625,100,0.393056743117958,30.49807150910692,0.35303089458411474,58.9585114676937,0,0.786113486235916,8,0
2051,4,9,61.6294283352419,120,0.3841002721189128,455.75053032545645,4.444669288550435,76.82005442378257,0,0.7682005442378256,6,0
1608,1,5,76.73472959848014,120,0.2752630042503296,384.968142207783,0.5794458185539648,82.57890127509887,1,0.2752630042503296,2,0
635,6,5,75.70665575238996,100,0.6330656266569372,581.6345704456232,0.1277603892531447,84.40875022092496,0,1.2661312533138744,9,0
2819,7,2,92.64761465034003,100,0.1721666727645643,288.0162410098509,5.025072657874492,51.65000182936928,0,0.3443333455291286,4,0
2980,4,3,78.65403845132572,120,0.8561826652298424,600.6018424915503,1.748874075020563,51.37095991379054,1,0.8561826652298424,10,0
2134,4,3,68.01791382660527,100,0.21624507546239405,0.0,2.381417590688815,64.87352263871821,1,0.21624507546239405,2,0
2038,1,3,65.09453184340275,120,0.12511624111066352,274.41176079137045,0.0,50.046496444265415,0,0.25023248222132705,3,0
369,5,4,92.6657778572798,120,0.5990332185711023,66.29344658388865,4.374091832954041,79.8710958094803,0,1.1980664371422045,9,0
2593,6,7,90.6949613801765,120,0.062238455523254015,280.3895264085685,5.179422709442273,74.68614662790482,0,0.12447691104650803,1,0
331,7,6,89.56300716346544,140,0.30927816857950247,636.0338412296825,3.8959622499442306,74.2267604590806,0,0.6185563371590049,5,0
2456,8,6,94.93908027233387,100,0.2298624074809686,0.0,0.0,55.16697779543246,0,0.4597248149619372,5,0
521,4,6,66.68456516428161,80,0.29373761431503476,298.17961371536086,4.121009216664072,88.12128429451043,0,0.5874752286300695,4,0
239,5,7,72.0584085895089,100,0.18057101043576892,459.0531378924459,0.5452193997761317,108.34260626146134,0,0.36114202087153785,2,0
2713,1,3,62.89689715023263,100,0.1632909363730432,0.0,11.710965942833797,97.97456182382592,0,0.3265818727460864,2,0
1081,3,4,77.73128529880437,120,0.20227534828352767,562.7145992288497,6.581852567010889,121.36520897011658,0,0.40455069656705533,2,0
2603,4,9,83.07060029030795,80,0.17779822134820278,477.98231684477776,5.135400817878956,106.67893280892166,0,0.35559644269640556,2,0
1180,1,4,60.19266523764444,80,2.0796692691932765,53.46060053434209,7.613522654818468,138.64461794621843,1,2.0796692691932765,9,0
1144,1,2,80.21791822906353,100,0.5017704515816999,594.399457539729,8.260083753361313,100.35409031633999,0,1.0035409031633997,6,0
2882,4,8,91.28575599069018,120,0.49178604133957704,168.44230153444508,3.847072404084245,84.30617851535607,0,0.9835720826791541,7,0
2466,3,9,73.3923820872801,120,0.35504099795852984,459.93440057867394,6.420339491644305,106.51229938755895,0,0.7100819959170597,4,0
187,3,1,61.632964524192495,100,0.2650416231862181,0.0,1.8302929421774818,53.00832463724362,1,0.2650416231862181,3,0
799,4,1,80.5836981035219,100,0.2379356384226819,507.39240296372316,3.850283826739862,95.17425536907274,2,0.1586237589484546,1,0
767,5,4,71.65712061726312,100,0.1293925597969735,525.7121091048552,5.338423012743023,15.527107175636822,0,0.258785119593947,10,0
1704,4,3,83.55239175182041,100,0.4951659592312188,351.1298524248838,6.175972189439877,99.03319184624377,0,0.9903319184624376,6,0
1891,5,3,68.25230207427248,80,0.5648982335574109,258.32786877969585,0.0,48.419848590635226,1,0.5648982335574109,7,0
2704,7,8,83.16296903132131,120,0.7495921152432224,400.00168418277127,1.0151966685510123,49.972807682881495,1,0.7495921152432224,9,0
2926,2,5,92.01078682504483,100,0.6987847149163928,44.0305581007039,3.6901347548843346,104.81770723745892,0,1.3975694298327856,8,0
797,2,9,95.88835608344482,120,0.4169619872576175,0.0,0.8336986571328868,100.0708769418282,0,0.833923974515235,5,0
248,5,4,123.5760075386061,100,0.9693549985551021,349.77962504150827,6.617046039885306,96.93549985551022,1,0.9693549985551021,6,1
1167,4,8,107.0261292162072,100,0.2274463679189767,414.4679118586385,0.9272129969234095,68.23391037569301,1,0.2274463679189767,2,1
69,3,5,77.13043512677578,100,0.6107899903417678,667.156332417462,1.464038605067294,61.07899903417678,1,0.6107899903417678,6,0
1175,6,2,55.99691226434784,100,0.8377393488170379,94.66142119528615,2.467368735012557,71.80622989860325,1,0.8377393488170379,7,0
1434,4,2,83.55422917318924,120,0.8971318367381566,354.30794628281575,9.723845480040644,153.79402915511255,0,1.794263673476313,7,0
1249,3,7,56.60925147041587,100,0.05198481477489928,283.08508159518817,8.396980505036044,31.190888864939566,0,0.10396962954979856,2,0
1513,4,7,50.03799960665211,120,0.6440334766947412,71.52308753075965,1.7539333798901304,77.28401720336895,0,1.2880669533894824,10,0
2371,5,4,76.42345473529546,80,0.08580057010377048,253.49292960943046,4.921325087747265,34.320228041508194,0,0.17160114020754097,3,0
2934,4,5,68.67170870874469,80,0.7053660752974903,0.0,0.0,94.04881003966537,0,1.4107321505949806,9,0
2912,4,9,79.98320417003164,100,0.5089494772293667,206.54753446850395,5.7230628498377065,33.92996514862444,1,0.5089494772293667,9,0
2408,3,9,45.0,100,0.3738433449064475,147.48636257018566,0.7442941265735712,149.537337962579,0,0.747686689812895,3,0
377,3,5,49.94716561900229,120,0.09147368136074857,53.35429703702991,3.162337242364949,109.76841763289829,0,0.18294736272149714,1,0
204,3,8,49.24741848453466,100,0.10597831661752717,0.0,5.286896173381596,63.5869899705163,0,0.21195663323505434,2,0
1942,4,4,61.58126673962235,100,1.9932665496279658,391.0160473657673,3.206743861825889,119.59599297767795,1,1.9932665496279658,10,0
2599,6,5,95.57434893475728,100,0.3517469083868559,461.9774532854475,3.000625702349078,46.89958778491412,0,0.7034938167737118,9,1
