id,bun_size,nearby_pigeons_count,time_of_day,feeding_spot_popularity,distance_to_pigeons_m,is_raining,crumbs_on_ground,crowd_density,human_distance_m,noise_level,will_eat_bun
1303,1.8015420279734728,3,18,6.037673586371467,4.602226334201387,0,4.809192539778261,5,2.7988304506042807,6,1
2178,1.7412027413706705,5,18,3.8242285020847877,2.1208745162944824,1,4.304643175410259,8,1.80138379303108,7,1
1675,0.8539796437660848,5,20,3.7115897949788144,2.978245823341705,0,1.1266391856609412,6,1.7178140422764907,4,0
1562,1.17336995701777,7,20,5.4598531084737365,2.695850861194411,1,3.8785948952447042,8,2.9558502353395433,10,0
2061,2.1889439767982597,4,16,7.780994356921736,2.5318530637129437,1,2.3397043978886938,2,2.769588254623316,9,1
1963,1.4055479632888057,6,16,6.761235229786205,2.7660409924904448,0,2.2189187623942845,1,0.2,9,1
358,1.1546618941042472,8,19,3.527530110315622,3.320789948786863,0,0.7404379618377455,6,3.463225304342486,10,1
309,2.1929246421639776,5,12,7.3903752018104445,1.2479133368537036,0,2.0496908540111005,5,2.442720876831501,5,1
2338,1.9197994423453275,4,17,4.352864930070126,6.400840799820401,1,4.306805867560819,0,1.72433212336932,2,0
299,1.6311981934856439,9,8,0.0,2.712877750098704,0,2.676753422613723,9,2.580211233952462,5,0
1608,1.4129261226261374,3,14,4.711565921162464,6.937527489309163,1,2.8624009210564605,8,2.9863634917197626,9,0
1084,1.5441582902448874,3,10,6.39371119851843,4.618004712171402,0,5.583882273245141,3,1.739078458779755,5,1
1856,1.4325392986398189,9,9,2.168779284651325,5.687878141783112,0,6.565732664849582,0,0.5202641534545953,4,0
513,1.4655597392715807,3,20,4.888336834882608,4.237328339447992,0,4.4165134756867905,3,1.7258000478505662,1,1
7,1.373502963062567,7,14,5.35681904320067,4.717592167812509,0,3.9350603585878723,4,1.9456343111065368,2,1
1778,1.051427581593098,7,12,5.8536177435616725,3.243429565271587,1,0.2803073644723941,1,1.9006305108447492,9,0
2169,1.2535299663301904,9,9,5.208483658789648,2.4259960330549157,0,2.496178123289087,10,0.4441219168587802,6,1
493,1.6815862317234784,7,18,3.542090209179256,8.780445421303607,1,6.885997035980592,10,1.483521790449169,5,0
755,1.9544194734221714,10,15,4.593058775713182,4.684006914842042,0,2.0464940269974643,7,3.3422557260266323,10,1
1576,1.511769430233989,5,18,1.2762292460720328,0.5,0,3.0612766490303374,1,2.536817294138583,9,1
831,2.1245752807214293,4,13,6.1690964159519215,3.93064149996282,0,4.235151316124004,3,2.859986448047536,8,1
476,1.9255406130937434,8,13,0.1727311979864714,2.43148298216964,0,0.5241075510949385,5,1.4881132499115806,10,0
59,1.8873113418365923,6,12,6.144579962403579,6.980248684593144,0,2.425792289137446,9,1.9960685603900241,6,0
2245,1.2517925517405353,3,9,7.587865390258573,4.504898629184786,0,3.410308267146041,6,1.1930481248399722,0,1
2450,1.2859651386493152,7,13,6.429492743568594,6.259940788215113,0,6.790207296491802,7,1.035671346029783,5,0
326,0.8711838977387036,6,18,2.2131953733851355,7.684301317136527,0,4.015957928064637,4,2.190821271864925,4,0
2013,1.4959215537499815,2,17,4.7910965171292865,2.5026222532600872,1,1.3980603668115785,7,1.2318269054914068,2,0
2113,1.5794314482726068,4,18,2.519359267625358,2.6679683720792076,0,3.811465309341256,2,3.3645756552233257,9,0
1827,2.1235264991196345,4,15,0.0,4.944019136756148,0,4.769952874308044,9,0.2,0,1
1956,1.8632251374071942,9,19,10.0,2.7563280187911907,1,0.0,2,1.864320965933719,8,1
2014,2.1360875222487117,4,11,3.689392741570881,4.182587544350909,0,4.432163053921403,4,1.5891715312871757,7,1
1497,1.0399658023390546,6,16,8.27990982893035,3.5085584526756017,0,4.377908252514004,6,1.3584993544714066,4,1
171,1.6784288805928322,7,11,5.645417921234001,6.871956249603551,0,1.8384462096005594,10,1.4691500305589982,8,0
1354,2.265181923092701,11,16,2.5737809010485675,4.183052878477723,1,1.521979374883772,9,0.8037740755733949,3,1
436,1.2864399046505781,11,15,3.3205576539145287,0.5,0,4.573608520760519,8,2.802637708830291,1,1
1454,2.086872500283617,5,9,4.880743216457396,4.05192422686701,0,2.592761039843938,0,2.3893727581224145,9,1
1622,1.8047419096169854,10,18,7.209352112474662,2.0000304383792056,0,1.0588287021218827,7,1.3207435719666245,9,1
146,1.2551612803760768,4,11,4.952881762985269,7.2807081877966215,0,1.9258481411342165,3,1.670022535199651,3,0
1905,1.0356352174453045,7,8,8.632714833261154,6.5400858678538505,0,0.40804817926729076,7,2.4640460076831596,3,0
1901,1.9285218155718462,5,13,0.0,3.0688264408227997,0,5.242360527463829,1,0.5473820607559852,6,1
2461,0.974732912720025,5,18,2.064063622295321,5.253152779582008,0,1.8580372793543114,10,3.239437052540271,9,0
2116,1.5250793212946856,7,12,9.310295962439515,0.5,0,4.999855293365368,5,1.2933244861140842,9,1
916,2.0745207026253163,4,8,2.8604672683284678,4.230262735015619,0,3.1921107369725705,9,0.8927098405181528,2,0
982,1.5917926861854426,3,13,2.716950811423053,5.949503630173163,0,0.06263763326643002,9,1.9888462163406677,10,0
718,1.3596190471128087,5,9,8.004153747637282,8.468186161595462,0,2.6976652620347408,4,0.2,2,0
672,1.2144500703854064,3,14,1.5406644948764447,5.95333073995626,0,4.665355193537801,7,1.4190436765438437,2,0
1235,1.1829896678168341,4,11,2.838517152504703,3.1075894713054755,0,7.822982220923797,4,2.5434634806613747,7,0
1676,1.895412745140585,6,20,6.3776089559557985,4.819871169961134,0,4.924090771590231,4,0.27380557887603985,3,1
2076,1.486210053986147,5,12,2.4197229846164428,2.203964493171593,1,3.401808202385068,7,1.288230349045453,5,0
824,0.7552619387029953,6,10,7.7333675006671045,5.820202989879542,0,5.767108261302475,6,1.9316388541751042,2,1
2163,1.7533686164109397,6,16,3.7738908387206114,2.6106812932422807,0,1.0516218785396891,2,2.2748585039911937,4,1
2077,1.521501025196201,7,15,3.3022504934261923,0.5,0,5.558326331393049,3,0.2,1,1
1355,1.6864710648789243,4,19,3.3112563793459726,0.5,0,3.0360500316237733,3,0.2,1,1
1493,1.0713194692553023,4,16,7.735982204325298,2.6193408416444486,0,1.7776243807514096,0,1.2235385883057752,3,1
909,1.0695019198724927,2,13,4.0153607434560525,3.919315226931975,0,3.2129466365718495,8,2.6173877745579746,3,0
2132,1.3487842833074093,5,13,8.554066386652854,2.207109687751456,0,7.13149166440693,0,2.9024653174250616,9,1
592,2.2285195403252436,10,11,8.419695346446838,5.874753933839296,1,3.3791521358449517,8,1.9783435049626013,3,1
2298,1.29703976943983,5,10,2.6544436569543044,3.1050727235870363,0,1.6123888944659681,7,2.630833626769293,5,0
808,1.3723573611956408,6,15,3.9358106031687448,1.9820680448234937,0,4.732857969387297,10,2.501176558379093,8,1
1705,2.2611629849096673,6,20,4.353252628996314,3.485364229468655,0,4.877031294150445,7,1.8728076778432166,10,1
134,0.9116774821989369,5,10,4.311908342430813,6.280418957873471,0,1.970245214495043,1,2.416098675883533,9,0
1516,1.2140493752409962,7,8,5.146133261207179,7.017439246645157,0,3.065555572590014,7,2.4414509838846032,6,0
2321,2.003111580347777,8,16,4.681625182938902,2.655368267359171,0,0.0,3,2.079481176798367,5,1
2146,1.122928034187464,6,17,1.5830071685137268,3.8824346968384655,1,2.2390469776871003,0,3.5484092329598758,3,0
1317,1.6504177478490445,4,16,3.28798175767201,4.366684427996842,0,1.6627260273721964,2,4.000043051616026,10,0
1052,1.5438591018296035,9,20,6.855894648669942,6.0676188827979525,0,2.1987543120240467,10,1.2104625390760484,1,1
2336,2.606974356812904,3,13,1.7371512656523729,0.5,0,0.0,4,0.9416774711422633,6,1
128,1.244099386900101,5,13,3.624223201668623,2.366413641459488,0,4.532833790170546,9,0.8617196178154964,0,1
396,1.8040532341503415,3,15,2.541606569348022,5.957682682474399,0,1.3990214822852864,8,1.8826292192421619,8,0
963,1.4561090193222839,7,9,5.678692921095256,1.2376721370184525,0,1.2790868875225292,4,2.026827854189578,8,1
1207,1.148196148536423,3,12,0.12288170247105956,5.193891794617766,0,2.0317035044761083,5,0.2,3,0
153,1.3054768363706677,5,14,6.44302224941918,2.3463817892138525,0,7.428935203289044,1,0.925087434989941,9,1
1854,1.6900512269392034,4,11,1.9927402671729593,1.9455388066246813,0,5.245321369124473,7,1.9475390358736948,7,1
2390,0.7156617606121869,7,13,3.983277825477916,5.1187401346147166,0,2.1569033699260984,5,1.7668527833706038,10,0
1448,1.377373751485177,11,12,5.930859641862853,3.88909325038417,0,1.8774183039345638,6,1.96371087619953,0,1
215,1.9011031301218417,7,19,5.795733679844731,4.135110968161649,0,1.582503134681114,4,2.440026311639384,0,1
1932,1.1547257350622893,6,10,8.742476242561798,5.057654986769226,0,1.6468858616814088,1,1.3736739634077426,2,1
962,1.0990624077236795,2,8,2.122852469214262,1.3699417889244931,1,2.700999649329973,7,2.7421226826035108,5,0
1064,1.2422531519147908,5,19,7.295769627761141,6.762558031117852,0,5.139814159220212,2,3.2641319062686582,6,1
1173,1.1008592067023897,10,14,2.5141235189291904,0.5,0,0.0,2,3.093409635125033,4,1
1400,1.9730122967010628,5,16,4.978215801568623,5.284634293000989,0,1.033181920446512,6,1.8133333806223264,7,1
2107,1.0810851414464757,6,17,3.60300577666994,6.594114392982318,0,1.202920067074165,7,3.0257961481459206,5,0
1899,1.069705616541907,8,11,4.740230364454653,1.4668074605383152,0,0.6111784269897331,0,0.946941046547485,1,1
613,1.6785288590172254,9,14,8.972123292873999,5.5590588415429005,0,2.0517221053881673,6,0.3882900755743519,6,1
1583,1.218772367640879,8,19,7.336378370379638,3.2587738929202756,0,7.120140289226111,8,2.257779079993592,9,1
2356,1.5600324521380096,4,12,6.646430673878226,1.0682170099329236,0,7.29951469548646,8,0.3755754867593295,6,1
2131,2.435138047668866,5,16,6.719930332645163,0.8697432109991983,0,2.104688961606638,6,1.9519368126116967,10,1
2312,2.0475138527614254,6,19,4.726556799479361,3.965132206101982,0,0.21403925469991947,3,3.5302634529129135,6,1
107,1.3643867696397751,5,13,4.725407381932619,3.6070031592037854,0,0.0,2,1.853273958247862,0,1
1748,1.3033010321079461,7,9,6.619161935328723,2.7453581481662424,0,2.620631972419457,7,1.4425262010514688,5,1
2475,1.5145923022456926,8,15,4.23416856431601,2.7596030908921683,0,3.1082654984279547,10,1.1363803086525102,8,1
1187,1.6461454968255071,7,10,4.696464730507114,4.854962084241677,0,4.103533754628601,9,2.0201500641914185,6,0
1895,1.267362426287358,5,14,7.21276699452871,4.500595345329677,1,1.4433334552912853,2,4.092293179102461,5,0
1788,1.6206209227251616,5,10,7.706561048641954,3.7392115221609394,0,1.3369751751481094,9,1.1481696588036219,0,1
1966,1.5953553499349702,4,20,0.630225458969937,3.975940160202107,0,3.2673182536019048,7,2.160801145854099,7,0
1089,1.3893199639657146,6,19,6.694930033240141,2.90599055831001,0,3.6163592603973562,6,2.8865855612174935,3,1
542,1.5990663604435773,6,10,4.635486863071727,2.22039202130318,0,4.2699795323207494,2,2.3019712252759175,10,1
2129,1.9273848268977192,6,16,1.8550654132137363,1.9333250080219413,0,5.158776688212681,5,4.419137523691269,8,1
1669,1.220527825606068,10,8,3.6236467905233347,5.007300575048108,1,2.979076441860321,3,2.0370833193781945,9,0
2083,1.563379220199894,8,18,0.7877845672306503,6.576132140524369,1,6.778513086928909,3,2.2676792036404585,3,0
1475,1.4348804013469572,3,8,9.69380722967453,4.592201179246541,0,4.06462112707702,6,2.0832920780080646,5,1
1944,1.3481294116607307,9,15,6.139303794249514,4.202614110306527,0,3.4654356550100216,10,1.3606440044540773,2,1
1519,0.7261877057147528,7,17,0.0,4.010372897318041,0,1.966039377663717,8,3.3936106839924256,9,0
1527,1.4318446306575554,7,10,3.371448952751681,5.269421284180009,0,3.1663628889392768,2,3.7502944726179717,3,1
940,1.58464389311802,11,19,4.667927775357276,7.964520600291179,0,5.846005042289207,6,0.2,9,1
588,1.594179347323972,9,9,6.251962436993686,4.308159984297737,0,1.848191574534921,4,3.395154931756322,1,0
1040,1.1180832731476713,1,16,8.18680949503372,4.354098695019825,0,5.649549644887743,7,2.261099071963205,6,1
284,1.0558277262342088,5,14,7.221631517987302,4.769537088409986,1,5.856438927638457,9,2.073218953069772,7,0
1045,1.156317592569772,11,20,4.710936918408851,2.7018804939174412,0,2.897547708906571,6,4.108704361706458,6,1
2293,1.3293580067763602,3,18,3.821050023172776,3.807573034143602,0,2.751360333440518,9,1.3064661311264891,4,0
1902,1.741174777502089,4,15,4.032049359929534,2.6287860152834757,0,2.902258940344271,0,1.2112787822065694,3,1
1763,1.0771380503446903,3,13,4.274484487252933,5.7355510410523625,0,4.146594605430969,10,1.2669441545747873,9,0
403,1.3425035311101712,4,12,2.8114705516275125,2.925806020867774,0,1.8325293058278338,3,1.3872152311239645,6,1
342,1.528813429293031,8,10,3.9026342499617668,5.160791929717207,0,5.7851642217930905,3,3.0565867204553925,2,1
728,1.0439356323495077,6,13,0.0,5.231170575722576,0,2.305512033325823,1,0.8556570752294299,3,0
319,1.0286785507540537,4,11,5.6354310389894415,5.686348620045338,0,4.595988550614209,6,3.4071936415148123,8,0
787,1.418834406081781,6,9,4.0905970692317375,6.146515663578315,0,4.7730912286874485,2,2.62438925730379,2,1
343,1.6655561141490773,3,10,5.954253798819692,5.4636267886417755,0,2.9106249869879313,5,1.6376057763074976,7,0
1616,2.665697859366168,8,17,3.0226957786390494,6.253886286424597,0,2.496164555897669,10,2.277421613193888,4,0
854,1.6114303658047224,7,11,6.257804466272949,3.309686265514204,0,1.142649071072362,5,2.8690691377647086,6,1
1385,1.5376732232929249,8,8,3.272987375194335,4.112286680488334,0,3.778299387060497,4,1.4320577148126874,8,0
1690,1.2860754647125767,9,13,8.065578466571946,6.006411739235501,0,4.017618732100299,5,1.4212810500910986,1,1
29,1.6723284012031532,5,8,7.652266898390932,2.916033199547615,0,2.5856102770751193,4,2.496944580460768,5,1
1057,1.6644687672063854,5,14,6.883603937474669,4.8195024392465795,1,1.9780438729677277,6,1.9038380585203345,0,1
919,0.7476806288103769,6,9,1.7735265313135065,6.456788736668769,0,2.199358510451525,9,2.136225124486692,9,0
1767,1.8368507836550532,7,13,3.3572652240313183,4.6852943983896065,0,2.1568930725039532,0,2.72802035445548,10,0
2467,2.029001732609249,6,18,7.586532554318776,1.7815257327939853,0,3.578202769859296,6,2.2413092743812357,6,1
1624,1.5769684471072725,6,15,8.886800986541822,5.493693621268589,0,0.5694445084009754,2,2.345468582845682,2,1
690,1.6256308895479197,6,17,7.3132908670673515,1.1558964677197348,0,3.971903373310856,10,4.060682225049319,0,1
572,1.6048143248297524,10,8,5.69572168460302,0.8578045148587647,0,3.3791473883257415,4,2.0775617248158875,7,1
822,1.0351681949062852,8,19,5.981814342490548,4.3310309240335245,0,1.7698576155911567,8,2.479868481340785,7,0
2174,1.6340169470149652,4,15,6.132644833098758,4.550945221935567,0,7.933285215554771,4,1.510206892464484,4,1
1273,1.6492209273736713,5,13,8.235968542770959,5.092178461662858,0,1.9126882081305239,5,3.851086664408868,5,1
2019,1.690641186929592,7,19,6.366722446736601,0.5223690749581369,0,3.0711298799184847,0,1.9713195298987642,3,1
2152,1.1613023628463919,10,11,4.9771467653237025,4.85368096004285,0,0.0,2,1.7373919919059904,8,0
278,1.976457181235546,4,19,6.562353251697632,4.93099354833256,0,6.079623504824152,2,2.5691578157793535,10,1
1318,0.9059778083490256,6,16,7.136543973129218,7.120701859748916,0,5.3189446348367335,3,3.052629739636567,7,1
1832,1.0530689591794902,10,17,4.6530453916239285,7.05712162858773,1,3.403717125639487,10,1.9469745264430527,3,0
362,1.8999296987641179,10,9,6.737054924299837,2.433197892206759,0,1.42961316748779,1,1.7733291612036466,3,1
912,1.72223283546005,1,11,7.046066650254701,4.258819073791738,1,3.748445247880496,7,2.9572721652797633,6,0
1114,1.5408125188962296,5,16,6.6676507373006615,0.5,1,1.3364330962843607,1,2.6563402638289584,8,1
1009,1.6515370413833579,4,8,7.269686017006489,1.926754201670799,0,1.3716017854972122,6,1.8587315130365074,10,1
1254,1.2098433911968098,6,14,7.707678526310318,3.545158738488687,1,2.5586232453395485,8,3.1879645754811667,8,0
1288,2.3014037641605367,4,18,6.6793317507941765,7.562453855163136,0,5.373578358064458,2,0.8930337002994231,0,1
1590,0.9454230986919226,5,14,3.2879180252809115,8.55307737908618,0,2.3849798833514555,3,1.395081400258152,4,0
2415,2.042705262985585,7,20,5.912943646911473,4.2046206676177205,0,2.013640795892768,1,1.721269721213495,5,1
1325,1.8869865091700042,6,11,5.36881501281832,3.4883537315148354,0,4.041549543770219,9,2.9002753932377745,1,1
791,0.9998737844307414,7,19,9.838718844087953,4.55468835944043,0,1.6797998355832466,2,3.1606573279112684,4,1
2139,2.0036459397338944,5,8,8.229651268635568,2.789101024256069,0,4.648424711267114,5,2.2628672732028385,2,1
393,1.6837543086866447,9,20,3.281888399911579,2.6736524987264705,0,2.1471503747687084,10,1.5255302704031313,7,1
1342,1.675596411755558,4,10,1.9488652880240491,4.592066154085234,0,2.1883718368502825,3,0.7889703698489277,3,0
461,1.1666524776202376,7,8,1.03633910690748,3.945133291632553,0,8.040838159804654,7,3.808448200385939,9,0
411,0.566553552060678,6,11,5.363724117083881,7.775847943058933,0,3.0865149720518774,6,2.0032183755377777,1,0
1818,1.6935929175806108,7,12,6.86771498381894,2.104627328721649,0,4.787381688651453,2,2.4243984786736577,6,1
1952,0.7894406814630821,5,14,6.712339400551031,1.311527205966537,0,2.690831889118951,7,1.518869029312779,7,1
481,2.073285802642469,4,16,0.49597827655132765,7.0904643033931185,1,3.863370253970005,8,3.8632653870515217,9,0
1445,1.616016158593414,4,14,1.338132174318487,3.89882519713314,0,1.93374600904592,1,2.825069096082055,8,0
263,1.2778691124723935,2,8,4.833775956192562,5.778254635054015,0,4.305441595101058,0,3.145802872045455,9,0
1625,1.9528209153656713,4,17,4.5315019509030385,3.8235090994138,0,3.453113856263289,6,2.2445477749393445,2,1
990,1.8482222437678906,9,14,7.040824269645729,1.5752634138805486,0,2.1898146194443906,1,1.2018258742457466,2,1
668,1.2909125215321278,2,15,5.991011031292407,2.1645820509994813,0,3.460075429807996,5,1.635532779886901,9,1
1929,1.7929711239051354,10,13,3.3443326213074056,1.0117753285624431,0,1.9266845398034735,8,2.4971312945594324,1,1
1201,1.3055223477203812,5,16,7.096894982635289,2.2169410906559275,0,4.285795459643509,0,2.013717216884938,3,1
786,1.5176849512416792,8,20,5.436004159570129,1.2822455081539688,1,4.389354374237403,2,0.4847265203059359,4,1
547,1.096585583222757,8,18,3.2267097410933,5.045687521498061,1,1.7895247872071756,9,4.101772881514363,4,0
2247,1.2021506574245748,4,17,4.954108841777417,1.5394797048028463,1,1.8676831551093902,5,1.897541690521685,3,1
375,2.431061240138434,5,8,6.41663619824501,0.5,0,1.3624300462984864,3,3.0011000918459154,3,1
1575,0.9950442804571338,3,17,1.586359305092385,2.3507548575907746,0,4.253418265078507,10,1.1297484518826248,7,0
2111,1.6985372137362926,7,13,5.610181133809915,7.9819737597772775,0,1.786356428574975,3,1.770483501324605,10,0
2300,1.3039111399844898,4,15,7.042429934480293,4.050525662196781,0,5.171169758447448,0,2.4960280976167786,10,1
1981,1.2758202124787696,3,17,2.9769389015036607,3.9161605775153423,0,5.629917185131864,6,1.3840619607285543,1,1
163,1.1714453283102455,4,11,4.045718924281118,1.1423691315474436,0,3.711377546290654,1,1.2849232104148518,5,1
1415,1.1591364776137625,9,16,5.961974118332182,3.511782562955797,1,5.690070592136433,4,1.9111597634526463,6,1
1974,0.9638575167915184,5,14,7.684446948415431,2.6433002423177117,0,4.697463507905837,6,3.0200953180453802,3,1
1513,0.701013322844056,6,18,5.320862396163594,7.4456597667381175,0,6.401369450318429,3,2.7365596248845394,5,0
546,1.5813552962479773,4,17,3.8824898563128225,4.970606566126281,0,2.815546891989737,7,0.6892191294584502,2,1
2425,1.9535157090256048,7,12,4.588599035029613,6.245119740298698,0,0.36913853423097986,10,2.527271348430095,1,0
859,1.7666290674438134,10,9,3.876074399464944,4.331224300465303,1,2.9744751829824048,4,1.3207926506087582,3,0
360,1.4389909870190565,3,18,7.9622026619836905,1.0627211393694163,0,3.212942618829663,1,1.7712152257364902,3,1
100,1.3487349783842442,11,20,7.158235122028949,2.9124343912945534,0,5.298630546112387,5,0.5520065940394738,0,1
1714,1.0949264594447352,7,15,5.812190302424691,3.7598295098625116,0,0.03936758443685795,1,3.350906434737066,9,0
1910,1.1878266181422195,9,13,5.916984862115221,6.856676612527826,0,4.467626822143889,10,1.2672940550183285,7,0
1897,1.6812075025248687,6,11,6.114533627816446,3.071176361537639,0,2.2027354174105467,8,1.0015399765309811,10,1
1800,1.4841174870612088,3,20,5.679604271264127,3.1132602409457464,0,3.3297696032674278,8,2.2040775000328026,8,1
1004,1.5011973164799823,8,19,4.7788696102565735,4.323049304307694,0,2.863706257935986,9,1.5874016282073011,5,1
2355,0.625423208499773,6,15,5.78883768242187,6.423497814392313,0,4.6466359035500275,10,3.68473722020784,4,0
2089,1.6871279131638628,9,9,4.4232861047830365,3.083183450893685,0,2.3505113139098013,3,3.6094096677863607,10,1
1177,1.5594508381211323,5,17,2.0197421013687706,5.221682062273378,0,0.7779233715487255,5,1.2159607302880822,1,1
1950,1.5225646268678283,2,14,4.374773649175312,2.4627143900770676,0,0.0,0,0.9854373162072008,4,1
1663,2.219315080369225,9,18,5.4505152142373605,1.3090578041342114,0,4.983919027929338,9,2.2466457348283835,5,1
1863,1.90963953593641,11,9,6.949524070437095,2.8072566647264443,0,7.727206814680909,4,3.071245760247934,8,1
1877,2.2235658168331085,6,15,4.55487963487956,3.7353086532850273,0,3.974511138413921,0,2.571304953436236,5,1
55,1.2444488607026631,0,15,1.971021878663619,3.239923875615608,0,1.9346866940974339,0,1.3664876779082276,5,0
1401,1.3704060898014279,6,14,5.553865328488366,5.32505225956256,0,4.334933931068077,5,3.766563194495446,5,0
835,1.1422615815689885,13,9,3.422578158383617,3.437260016188598,1,0.0329931897150364,6,3.546854843976632,7,0
2276,0.9887646549152787,3,20,1.369274175560355,2.299951664575409,0,0.8069980587094578,4,0.9867886482276018,8,0
2410,1.139586388298019,8,18,7.619533065800876,2.449185751979293,0,6.242261285612303,6,1.8324434502341884,10,1
2141,1.3671325880643979,4,9,0.7380155254867855,2.7729148814216997,0,4.134939227992964,9,1.1509540773445646,10,0
610,1.0862767793302404,4,12,6.708200002754264,4.470239886303331,0,3.0695796969108593,2,2.055478323491008,1,1
2261,1.1860883011376036,8,9,4.660190671213026,9.714946150929412,0,3.3520631517111066,6,0.7288554789006787,8,0
388,1.6105096717314216,9,15,3.777466036041061,3.2056113801658523,0,3.7131271247740427,9,1.5278659424305232,5,0
345,0.6747046892781028,9,19,1.6807052720615046,1.9094744372030519,0,3.997266472899053,4,1.9594749328743324,5,1
1285,1.6001785201043042,6,13,5.183265043823885,1.5686872630560766,0,2.486856266240025,7,1.742382561481521,1,1
1839,1.1397231265149292,13,12,0.0,3.50025548182888,0,4.534155134305132,7,2.969549313934918,10,0
853,1.5124342351084612,3,15,7.932819911195236,2.3885636667744157,0,5.780125451514854,8,4.377002705705577,1,1
1726,1.1237879137995135,6,19,5.269260882481373,4.794468105957984,0,2.7175463182114252,8,2.6776887473425517,9,1
1876,1.7919315156062119,8,17,3.5142555525035712,0.9724767467200488,0,2.2236083141482887,3,1.8397952601249803,1,1
1666,1.589586971349379,4,14,7.8421660916093385,1.7248120092746224,0,4.6262273109689,3,3.5372923369751303,3,1
2025,0.9112750594703257,4,11,4.4359575236200515,1.625353781875451,0,2.9675434605744795,5,0.2,5,0
1586,0.5622626766324504,10,8,0.2802629279750084,2.3634599221630843,1,3.5153301998095388,10,1.160558605463022,8,0
2278,1.2813848827886487,5,8,4.893708523036578,3.8571091939047895,0,1.2374407272533632,7,4.025812523236498,10,0
2206,1.3175375215538567,4,9,9.989423214625951,4.84437332287488,0,8.496776589586304,5,3.061057842354528,10,1
1018,1.3652672129437629,6,8,0.0,4.025157004703667,0,5.973066198511864,7,1.083169489537975,8,0
1384,0.7991605709092116,8,17,2.9759170805832125,2.488706567149615,1,0.5237172394000247,1,4.6791627111941665,4,0
676,2.4530409130736293,6,10,7.8081012293980425,5.72617503609071,1,1.644918265326121,4,2.508135391469566,4,1
230,0.9146231992651987,8,16,8.683978733707637,1.6607799950423452,0,1.0118176460921626,7,1.6884215730312082,4,1
958,1.4992320587294616,7,19,8.08750091766479,3.5444689088373145,0,0.0,7,2.9898574318794453,7,1
811,1.2688423567689378,6,8,4.813761409076933,5.295227954439124,0,2.403997295105567,1,2.72445447766545,7,0
2088,1.2482622062661983,3,12,1.0405000138415637,0.5867253873314442,1,3.052784448101951,7,1.3156725069340793,2,0
1805,0.7316336296419274,8,20,4.082463251343908,4.00054020817636,0,0.5972743247767607,8,0.2,0,1
1451,1.7039592993906143,3,19,5.228037910471465,8.767722075963746,0,4.426264613194289,10,1.7574266184431213,1,0
842,2.2014764106804323,11,20,5.926221967738994,7.3751060789732765,0,5.5645045240295055,5,2.4832609980829665,3,1
1118,1.6408137887211698,7,19,5.340709635088792,4.696406031889637,0,0.937718240179334,0,1.7319822500743463,1,1
1076,2.0276052790965586,6,8,1.487612262983828,4.679283533426702,0,1.719434747164686,4,1.712613837052581,7,0
1782,0.525449734701071,7,14,4.470705350759746,5.595718400558539,0,1.763451830595093,8,1.022357872964578,7,0
1852,1.3802648368993111,10,18,10.0,4.17787108177857,0,5.022923981769553,3,1.4457175521646726,0,1
823,0.6533382204117876,10,9,1.1481774496607349,5.557659434242063,0,8.846916155631085,5,1.9981836385697698,5,0
65,1.8173388940799702,4,18,8.501079041529307,2.116924795540398,0,1.1112277149952277,1,2.316623792926297,4,1
2267,1.4142900229782138,6,18,7.745153689364838,6.11950722163647,1,2.9489687464293697,5,1.290103122828484,2,0
154,1.4784869796726718,3,18,5.404375528006871,3.9585872717875326,0,0.0,4,1.89828012289504,5,1
2388,1.9492378521766156,8,11,5.037394900148498,3.656282402026005,1,6.3541083882130245,2,2.507727096338751,1,1
2212,2.0166745862634694,8,19,3.144925811097207,6.218848378384114,0,3.5371425903601104,1,2.1810047611671988,4,1
1031,1.5811100193009469,8,20,9.04496968635117,3.626483730391295,0,3.04768999455505,8,1.262488020587195,0,1
876,1.4950722828282754,6,11,0.20959662398162848,5.250423861158931,0,0.39535924039119896,3,3.2184899218032266,0,0
1143,1.2827316675775544,8,9,10.0,2.7051795885967653,0,6.088547093004903,9,1.9833969980699167,1,1
394,1.780781450488508,6,9,10.0,2.6755103613508147,0,0.47042149461856697,5,0.9889600061850419,9,1
2004,0.938083380955869,9,12,4.356325978560195,2.597918352024391,1,2.572310909206954,2,1.132978076142206,0,1
2249,1.9662688359535276,6,13,3.2848132874161178,0.5029639410329527,0,0.0,6,1.3292508928656255,7,1
467,2.2748924649718067,5,17,5.233916316495401,2.6367708949391324,0,2.5047210064821126,10,1.8333114751187836,7,1
773,2.0402500483810626,5,11,3.3461229023011816,3.2456142504218577,0,6.127544482265023,8,2.505189472918332,3,1
2055,1.7332432542630973,9,11,6.002222702706694,7.247174355945773,0,6.00951341134586,6,2.085349234428543,1,1
19,1.480029635605499,1,8,1.8400386553126413,0.5770536805390818,0,3.3826388738609494,6,0.7802890220909495,2,1
43,1.5928645292266879,6,14,4.99673055642324,5.5749654087710505,0,6.4816631851630175,4,1.6173927713530074,9,0
1683,1.9913683249120604,8,14,2.9683528700642188,8.711642363196303,1,1.465586273143338,4,1.8737415293112785,2,0
703,1.4772181835145883,4,9,4.883657061552414,6.208990050411136,0,3.814234775719277,5,2.081541154411227,8,0
1352,0.983247092707324,9,10,7.735308446754944,1.292384960906285,0,2.5105787916196447,10,2.0895135908129596,9,1
