id,fat_content_pct,sausage_diameter_cm,has_metal_item,poke_holes,heating_time_sec,sausage_length_cm,microwave_power_w,plate_type,water_content_pct,will_explode
1529,27.970064471936524,2.5785578420040753,0,1,97.71113807128219,11.234563160984518,900,2,40.73507450485161,0
2464,25.106976654041784,2.2401577469593343,0,0,49.01668283403809,8.594490080357591,800,0,55.719683292385675,0
1107,13.548228524069499,3.087232729066119,0,0,54.78975691600563,8.41080108974989,800,1,62.66247404398865,0
1751,30.69446456088717,2.3266292060873965,0,0,71.34892860740918,8.762106894817274,800,1,50.49521834816641,0
2129,24.508488243085974,2.086665001604388,0,0,34.90505043371655,12.136924134488597,800,0,47.5198058071076,0
2121,21.02904140358216,2.4832328071300913,0,1,46.35566562090281,10.088434005800366,900,2,62.456956202042754,0
438,26.919670568883053,2.3394980242720704,0,1,48.744351906365786,8.691433446624888,700,0,50.11710694796616,0
1079,16.24468290738598,1.9649825226828423,0,0,78.5334032955188,12.870600313290879,800,1,67.4365556154499,1
1427,24.23056477813166,1.9312951723811538,1,0,52.363976712456434,11.842301492789584,900,1,46.37897474320337,1
1829,32.64861128946609,1.7915180646432547,0,1,107.04329866898911,9.547090830911722,900,0,49.748696653912944,0
1482,35.938608004991124,2.356987956578186,0,0,70.75576333746184,10.229168874047756,700,1,48.299743404484076,0
2403,18.550915287090724,2.573171501415583,0,1,61.47651766812769,8.604885586807384,700,2,51.86778525078633,0
850,29.84114412325097,2.525977235020297,1,0,76.81454856340837,9.276334925831318,600,2,34.70345987403455,0
239,21.766845130041553,3.056828368389702,0,0,60.53268360952465,8.941121145267852,900,0,63.651791394844814,0
933,34.691240193738864,2.5428620291357293,1,0,65.86641743371017,13.294787995206658,600,1,60.34887959585967,1
1971,28.32726011015152,2.199912371903147,0,0,55.420300420939014,9.386605424348126,1000,2,52.30283009690232,0
2372,30.252370223557634,1.9592816295746762,1,0,77.89855382898497,9.770444101996155,700,1,56.477217661046886,0
1950,24.368280901572877,2.1925428780154137,0,1,74.37284470621367,10.112823134339141,700,0,63.68418615029177,0
637,20.760376147013954,2.926274069888019,0,0,32.35956900757756,7.7732239161563035,700,1,52.011808409818485,0
2192,39.931152389644474,2.6061270720311933,0,1,63.799871503156886,8.001710217337976,900,1,56.13624823200911,0
114,21.060765180781125,1.7572758392239336,0,1,69.42134549698783,10.144259015427739,900,1,59.160897859382374,0
1424,32.186209306515906,2.5050055037686123,0,0,36.36489755590756,10.36262843572284,1000,2,39.23653436957266,0
2154,37.562995839902115,2.558197218814124,1,1,70.18529985849811,10.448594614363188,1000,1,42.1698227579464,1
1073,16.338653984440022,2.4710350644677823,0,0,59.253532419005275,6.814411480556945,600,1,48.26044836055436,0
1803,25.749741054105353,2.2621090624904014,0,1,56.70016499729646,9.180702143263996,800,1,68.73141985181665,0
230,40.64313266100196,2.032155999008469,0,1,81.49680351405215,7.073115996325994,1000,1,47.296688900273416,0
1082,10.205096056574028,2.5313800523111647,0,0,60.06571568898184,10.865188903452305,700,0,53.59917022883481,0
2216,19.29019596885641,2.847432775093565,0,1,92.38469606786269,10.02255539323732,800,1,49.098193908350254,0
2177,17.3570876815029,2.8195651710364085,0,0,75.61106378645553,11.015456903276505,1200,0,58.608421456349014,1
2030,25.32408081494137,2.863434720645259,0,0,96.76575655337453,12.61649321375982,900,0,57.69039371207248,1
450,18.960395749765205,2.0321295995902324,0,0,30.476464533762634,9.73772493959331,600,0,49.606407854416126,0
2476,19.461314272193633,2.5592715511485657,0,0,46.045908587245094,5.936760862673946,900,0,49.368753724595734,0
1284,19.075508946156397,3.229951607122846,0,0,61.12023252749337,10.120936896234737,900,0,49.18143349857155,0
1787,7.41489465708036,2.227972338388636,0,1,64.16835723727564,6.815973995517089,1200,1,49.89524425860783,0
71,21.59615399247017,2.7559744663203167,0,0,23.24077033890051,7.733425571993038,700,0,66.73867049661985,0
549,25.411043445711734,3.069423788906013,0,0,67.16004868388254,11.325331940770967,900,0,47.2517167960642,0
1736,28.304280581618926,2.581739074883582,0,0,57.21485375619006,7.263331404897765,800,2,61.51702810893054,0
2377,14.366592075553461,2.731359279206736,0,1,26.104830007896133,8.601956293792147,900,2,64.7630615202155,0
951,20.814545494066664,2.7816761380492667,0,0,63.690171074455606,10.903537201881969,600,0,50.696144582753554,0
641,17.655175908298496,3.712704966044254,0,0,58.81636854179566,11.398393463389775,900,0,65.20889632757132,0
2226,24.082926958126276,2.371385686138429,0,1,62.63487720675195,10.301843053612991,800,2,56.07189841486373,0
859,38.16370808247418,2.5662448600930605,0,1,72.13186315118855,11.333145337219067,800,2,69.89856778598991,0
1444,34.91612110646095,2.9948202167369877,0,0,44.03052534460065,9.711944679890648,900,2,66.98195102506904,1
2218,19.613255141115097,2.6149522838574204,1,0,74.17619030644241,8.701474160779728,1200,1,51.11849055066287,1
1882,34.31687010833379,2.6899265291452368,0,0,48.57307884264285,9.086380038522671,800,1,67.22613093767188,0
1629,25.16316753638471,2.1091015075472574,0,0,46.697836559441214,12.155686711490365,600,0,52.2245615611344,0
1500,35.8637945155389,2.60128180411814,0,0,81.08561098185697,8.867410168837987,800,1,64.99383626976095,0
781,32.42711638591287,2.807441506198548,0,0,38.00658583982382,9.840540872286383,700,0,59.19494530888675,0
964,18.048729077986955,2.696581035975836,0,0,75.41004427711589,9.928778527619817,1000,2,48.80693646520493,0
1913,30.148127695235402,2.199188511015376,0,1,54.43646756667849,5.0,700,1,57.174030812265116,0
497,24.79579359900852,3.4324098686232283,0,1,77.9634358101458,9.328785263762708,900,2,63.16417579005067,0
566,25.875393337783237,2.602596791377416,1,0,84.7268632522188,9.680703385155965,700,1,52.97328738198268,0
1595,30.408784626224918,1.7941535790462926,0,0,60.99737688002948,10.905076837959184,900,2,58.04055116063365,1
1325,26.823898107531694,2.397670746302967,0,0,88.36141108249528,11.934932545850021,900,1,50.95016537674457,0
1724,25.149145904674015,2.2242618991130634,0,0,85.62870194913312,12.254709523284845,600,2,54.42243570722635,0
469,36.019959013008844,2.487010270433018,1,1,45.141584641819286,8.075817767316746,800,1,51.74508388356236,0
928,26.218034923286698,3.250854590132657,0,0,49.71221960355908,9.53546134015153,800,0,64.51459718842719,0
570,32.11066609530107,2.8436184232710944,0,1,22.717959356957124,7.103745481169905,700,1,60.79618875216448,0
357,28.298055693310623,2.55046607857239,0,0,56.78757719758461,10.540686478563451,900,2,62.974341485606956,0
1704,20.430768822432718,3.0558241034320246,1,0,22.961112955757763,10.473652233576056,900,1,56.17113735251647,0
548,23.70665395992755,2.855593272161859,0,0,42.9361564744631,11.413699281798102,1000,0,48.697608890986615,1
1679,25.354665781257047,2.185729188692999,0,1,78.66660041728001,9.438799106323872,800,0,58.41310254236053,0
564,28.82394065594783,2.3839736904250994,0,1,64.9678813009308,11.800369128039927,600,0,40.327608503164484,0
1815,37.55978922386133,2.4789551627778446,1,0,84.39741648300765,9.075745849655108,1200,0,54.943089989572975,1
67,32.63355432575701,2.6758064577165714,0,0,48.90414646416683,9.075296414670866,1000,0,43.22183507333051,0
1101,30.333560655372597,3.4671222144465785,0,0,66.51037605678536,11.228198354225247,900,0,55.13876814426843,1
1160,25.79509487692656,2.505954350083038,0,0,56.50560939787723,7.62585914725126,800,2,56.84294415311778,0
1377,28.991517908310474,2.6278216026893446,0,1,68.44190531090342,10.354522733897712,800,2,49.93118200971954,0
636,26.986313030467294,3.0063099700666225,0,1,74.17048108219632,9.620152317955485,800,2,49.228082822045806,0
1975,39.444790433313734,2.705037997372491,0,0,39.246266246586046,11.53971378611071,800,1,42.261460315601504,0
900,10.678880388192436,2.659592760280938,0,1,58.30903283532718,10.779383410640005,1000,1,53.13334127059523,0
108,5.0,2.8308691198484888,0,0,48.25951217865901,11.68061627491479,700,2,72.13017772363213,0
234,23.256410174140882,2.4897443758609303,0,0,102.85497079897493,8.541832324512782,1200,2,52.25077378861567,1
34,29.755479248564242,2.4300127853143287,0,1,75.77691426304548,11.231958845150992,600,2,63.29707950940229,0
1302,18.678550755444636,2.4117375707034867,0,0,89.79408073482875,11.228540876714128,1000,0,47.03286459300402,0
657,32.318394478586605,2.394609099928386,0,0,73.82564197845832,10.354792229273881,900,1,65.29969811078777,1
1339,20.620734770068147,2.432165451001084,0,1,26.411525300214322,9.572390883819018,700,0,54.03161885870151,0
2066,16.15488006599352,1.5,0,0,44.897974864172525,11.929101364478667,800,0,55.4818893834801,0
445,22.878436951337925,2.5908651193549863,0,0,48.40188345376146,7.046284366308536,900,1,42.46354840254095,0
1313,24.881774743446268,2.4017994041057995,0,0,59.40077903201757,10.807908041471222,900,0,55.50616203872993,0
2214,26.711217194875758,2.266590648483584,0,0,70.94973667644969,8.267167722681123,1200,1,51.75046105527251,0
248,25.19410075571664,2.4332897063992056,0,0,22.71253604489229,15.810134338480815,800,0,57.65747973436339,1
2473,19.876749308376972,1.5,1,0,35.31765836921557,11.168338146704581,900,0,49.46490567189148,1
811,26.588307111739574,2.759045590887825,0,1,64.48680910885551,8.844211783844688,800,1,46.24949994647832,0
467,30.33537622055764,2.2273541789878264,0,0,81.64394661198611,13.874462324859033,800,2,52.839522611575724,1
2236,18.062479997827403,2.1875430030868883,0,0,26.01046906427112,9.921802157566894,700,0,41.69897154440742,0
1343,20.126268693883,3.2401852935375017,0,1,66.00171551677134,8.946569216107584,900,0,57.64815779842801,0
210,22.722662454520197,2.4797487547772037,0,1,84.51512897447242,11.831805084712027,900,2,50.23031666660063,0
1395,19.329190824207124,1.860600587194687,0,0,26.518750734768666,13.72463512278976,900,1,60.79415470974196,0
174,26.206077029086934,2.404153137826141,0,1,59.65425114218024,7.444124851360762,900,0,59.836323193058874,0
879,26.232452646010902,2.3887614828048362,0,1,47.85665827711978,9.944035086939564,800,2,71.9634660688171,0
2224,34.76564076124551,2.598841025932168,0,1,84.7955661721407,7.800683308311317,800,1,61.16585653962337,0
2297,41.83576627126781,2.838469385211145,0,0,35.61735164304783,8.499996527502978,800,1,63.736483334240745,0
1442,26.433478272096487,2.16487069648894,0,0,33.008064180272115,7.2186291400494875,1200,2,62.317693710546116,0
1959,29.16684458009211,2.58484548045249,0,0,42.74658111492339,8.827896720048884,1000,0,48.21678555380157,0
478,20.91366582345423,2.2559604535771545,1,0,26.171118045962935,10.012678124724538,800,0,64.54721061154065,0
1685,15.750240853045936,2.653733583725363,0,0,67.95508952150702,11.280427318657518,800,0,55.65095955162989,0
2437,14.803925194949706,1.831576366064618,0,0,73.59568386596511,10.552828728507508,1000,1,59.274513026175846,1
1418,23.077872848532646,2.5885501015904913,1,0,49.4938599274317,11.942278013645822,900,2,63.64334774471186,1
997,20.928113574612823,2.931726262572848,0,0,45.96258992898062,10.242355898598923,1000,0,48.740227793159264,0
430,20.40449825259156,2.2015534068229097,0,0,59.02857022401459,7.918912121684931,600,1,68.45810598981345,0
1078,25.439053412436714,2.7230303371299263,0,0,47.667257201510665,8.826829829858198,1200,2,50.380170510169656,0
2008,34.400948567014396,2.1331669791158774,0,0,34.43180119920753,12.377568228707748,800,2,54.22283523997431,0
2460,35.14274300315121,2.234660223334216,0,0,99.22903647527295,7.481173866587733,1000,0,47.80631802123339,0
1473,38.33726238218382,3.1803171033713267,0,0,50.00910075637726,5.479170485324295,1200,0,63.461669630916916,0
626,29.771101083275994,2.482926761509009,0,1,40.92451921269825,9.176723355567582,1200,0,63.075170567532105,0
649,14.402537482804123,2.5956597138533843,0,0,56.06464022364928,9.21907210107438,1000,0,65.53078560963729,0
18,38.89286820103752,2.7220960297117696,0,0,28.99497159429426,11.756900602614545,1000,0,63.17400870121369,0
683,19.02443568644407,2.725966912509165,1,1,32.95333961527203,8.95735416272543,800,2,67.37615925644396,0
2136,27.761996240823123,1.5,0,0,20.66215498243905,10.497867820793315,1200,0,37.76027823599916,0
2091,33.08555980538988,3.118358591911459,0,0,58.420516379650444,11.258808012204401,900,0,52.19726019260929,1
1675,35.254302583526645,2.295649164668341,0,1,70.89354794344223,6.769898218830424,1000,1,44.65088701888088,0
1225,24.91830640669582,3.054797091963535,1,1,52.63726932212293,11.047901908385342,1200,0,53.972699337349546,1
982,25.488265989564404,2.8899007260346328,0,0,56.435981142739536,10.458963430927213,1000,2,64.76597153863091,0
915,31.668729095421952,2.5262130323320204,0,1,64.76710186557143,12.315015516042267,1200,2,63.33127206181544,0
140,27.868900847863877,2.735456060694961,1,0,56.14624747826345,10.828818866551993,900,2,34.912569079622884,0
1278,38.50312220168305,2.4715332044587655,0,0,61.81852016956953,10.727396300685925,1000,0,52.587827192981656,1
2479,27.319734679626567,2.215038050659136,0,1,68.65653809586874,9.43986274623825,1200,0,45.95546834594922,0
1061,28.690277784423483,2.5453482152100895,0,0,79.69282976666524,12.908100362914917,1000,2,68.14254134278775,1
553,22.39050002150769,2.46969140941607,1,0,58.19979482152761,14.070146605462135,800,1,66.07925550116201,1
1750,36.139208380874265,2.39291566918101,0,1,42.20356727562703,8.450979876973209,900,1,50.34680524774215,0
418,28.553433971546838,2.0920959258474143,0,0,26.148786528567825,9.86172413054772,600,0,50.70829484705012,0
428,14.155160695199028,1.9598314327778459,0,1,52.793448251480264,7.23563696924592,800,1,56.1657714202052,0
949,33.15496691750663,2.4848979862205876,0,0,55.74322379148659,5.0,1200,2,52.86343569293529,0
251,30.15174242605944,2.342545011481182,1,1,64.88120451963536,10.68311110188102,600,0,62.08841082128553,0
1093,28.744778141582927,2.6792568578506826,0,0,56.10479546538626,10.360727886052796,700,1,66.28562722550924,0
980,19.5645906359712,2.3004249800152214,0,1,53.935019411789725,10.926739612065374,700,0,45.327163411024486,0
1150,14.678233084909884,3.071812789827376,1,1,84.56582313866251,10.368115662543131,700,1,66.45291721819672,0
1626,25.316349281658578,2.904025478745971,0,1,85.55153043086398,5.311404212422645,800,0,61.82540926627212,0
1147,17.249826815774163,2.3427788249655883,0,1,40.2205740723909,9.23150817423886,600,2,51.610212261080605,0
650,13.535749767729236,2.60819415444408,0,1,58.68706910280847,13.69565002591209,1000,0,60.418061042825705,0
1262,24.607032982132274,2.6212193131730865,0,0,53.37949637777601,11.591556019488467,1000,1,50.23702057228069,0
1984,18.236722036332964,2.523637333210007,1,1,69.24704921342118,8.428046784137289,600,0,55.086532155380276,0
1603,23.44215548207219,3.2401649289500103,0,0,40.17511376000954,7.156472701310854,800,1,48.35796701802181,0
363,14.179402828004497,3.7238124915987294,0,1,88.85060788023617,7.882927836043182,1000,0,48.54983146638301,0
1382,27.132403238128397,2.629487558231626,0,1,34.933555419567426,9.365122890324637,1000,0,42.45507088692356,0
2113,26.06535017240333,2.2335936744158413,0,1,43.636609641995605,10.397157241363034,900,0,62.914375963467734,0
1468,13.128542451837932,2.252778237285917,0,0,71.30256081017663,7.145727195627518,800,0,52.39091912236035,0
585,19.258728524488113,2.7957304102699614,0,1,89.97943324881743,13.994593061495987,1200,2,56.2177451943713,1
1916,24.467430924850007,2.9943993931053576,0,0,68.30479845123241,8.767901948887749,900,0,49.563809361373835,0
1794,21.944576360869142,2.5299107156542044,0,1,51.59690174498962,6.295676289197597,1000,2,67.10574977159507,0
1221,17.72109129729991,2.7785647563291076,0,1,37.411439986180426,12.581127524642348,1000,1,45.37471755311401,0
2262,25.410454114749115,2.62044989714081,0,0,79.13602539829742,10.27641025870656,600,0,51.54536544247199,0
1688,23.576840300448747,2.2089705272714424,1,0,69.4053981172897,9.717208995712395,1000,0,64.94470886078314,1
1470,26.16318383831138,1.8745179525827402,0,0,63.791016918283304,10.218970718894175,900,1,54.38908400454627,1
151,20.693018210649612,1.7408742000400892,0,0,74.31454562149545,7.928692494348377,1000,2,66.04244582184644,0
452,20.00383694568678,2.3821724981353554,0,1,32.30778103931374,13.902025120252599,1000,0,55.62424580416067,0
1569,24.953994264200475,1.6138879537586117,0,1,83.737408978113,6.825803398403517,800,0,58.023724604188175,0
1129,24.134468912747085,2.7523200656584077,1,1,35.830504081915336,5.805098084779717,1000,0,48.08949424655737,0
888,32.25231675920219,1.8802971294623025,0,0,73.4944412250048,5.0,1000,0,60.64998977405857,0
1013,26.792306315787805,2.930289186997677,0,0,33.44623445122863,6.689809313629633,800,0,39.50091908077637,0
648,38.336044904341726,3.210687938847048,0,1,36.08242743456928,10.328781405954604,900,0,67.27776754623736,0
1691,20.309084810708992,2.8287748804434707,0,1,48.85954809863919,6.854943499995118,800,0,52.594194942529974,0
712,40.82955377354449,2.7816592566559137,0,0,55.125001061294356,7.929843771918718,900,1,49.99590606611028,0
1826,33.87048824604156,2.9180258663084495,0,1,60.834472265411605,11.721059415922891,900,0,48.62165853660485,0
903,29.42351287272713,2.920741944211008,0,0,28.929649155093863,13.176552214298525,1000,0,58.3838459068546,0
2229,38.56633667960544,2.3693506665728785,0,0,49.05780073704696,10.554579062421693,600,0,46.1715237521928,0
369,19.292460453317805,2.72889696807491,0,0,32.7169228247262,11.68877038097064,800,1,52.137100023493986,0
2284,28.906640869065495,2.52718798846545,0,0,61.04032218524654,10.917118272424338,600,0,46.50571128050294,0
1373,23.59882141655057,2.0152361120074893,0,0,67.01866152909396,6.789457505734864,1000,2,46.17418588088377,0
1726,31.486521469015027,2.658893621191597,0,1,82.17901145912856,8.118939568997567,800,0,49.1569589861499,0
189,37.00836167776172,1.7360948377014878,0,0,43.362261006723685,13.3018558644625,800,1,41.889762747477974,1
2496,36.40562620961843,2.3626976952652536,0,1,72.89529939145977,9.755832224057217,900,0,53.57935944158617,0
709,18.451827978247483,2.2806617848539927,0,1,34.2576568686445,11.294969381418948,900,2,57.296428119781886,0
971,20.40905637813007,2.378719353315801,0,0,62.198937842952546,9.787636138754847,900,2,63.763310340919645,0
1185,20.74232875686249,2.6071096789970043,0,1,80.77137594824788,7.247225001844104,900,2,47.80256071921918,0
1428,31.239327963841305,1.9263111170169587,0,1,37.08450328200969,11.309319056895571,800,0,55.775588647389824,0
1241,21.41100860705886,2.196955310183101,0,0,10.0,7.997417134486912,800,1,55.43088773852667,0
2490,35.898869348434886,1.8758530104227618,0,1,75.16708467088804,11.630632144343267,900,0,56.36097293726368,0
1776,17.426542859466387,2.806473586740114,1,0,46.77845340298171,7.306394902440869,600,0,43.33882114412218,0
2251,21.721237356002312,2.6001293172761852,0,1,66.4591058580009,9.830960236977052,800,2,57.395724190831984,0
168,30.592517609414667,2.4920393316373657,0,0,59.85800476181715,9.68672420468382,900,2,41.24371127307373,0
298,12.94138791765869,2.729344988069178,0,0,40.60263954378118,6.486556435042835,800,0,63.1024732336288,0
1197,25.09533592820495,2.4337398097263914,0,1,45.02534572368392,8.1469337776857,800,0,51.65559308754424,0
1768,20.053350046671778,2.96318762102622,0,1,96.06938655911611,8.164492925164971,900,2,60.491138073932355,0
214,25.879574318283108,2.443438931669849,0,0,22.32250076125674,9.344653811276078,1000,0,58.601960136300384,0
356,19.490328973354934,2.4755930595886366,0,0,29.00308424021499,10.468801785397392,800,2,61.56340503466167,0
658,27.548351662484432,1.9172058316874927,0,0,61.99344415093673,12.425037673663201,600,1,59.61179311864702,0
2167,32.15378082147468,2.8180972048295034,0,0,76.72396231361736,6.581547792179689,900,0,44.50963811965185,0
1065,22.566350521907935,3.1706379192982785,0,0,60.70301158781018,9.879496307197426,900,0,55.67386964580847,0
1239,39.9303774289973,2.3103678106534553,0,0,57.62871694057132,13.103760240244977,800,1,43.13423032883053,1
870,26.625006520505107,2.3979343299914184,0,1,70.38338876852882,10.557728569294477,900,0,44.88443724568589,0
679,28.87724791131274,2.652009319619445,0,0,74.54338499360566,9.666144139782869,800,0,59.04717648002328,0
348,22.444857154310373,2.8144797074611656,0,1,55.30136267424089,6.836811201092115,600,1,51.68148942907177,0
2122,38.096319568130546,2.5269818264271446,0,1,57.18076277018966,8.38174803011792,1000,0,53.541383899456164,0
1459,33.89910781352379,2.1684499348798916,0,0,71.66694132329205,10.714638845421254,1000,0,56.80479720446539,0
884,22.668955265157702,2.47060853536384,1,1,70.57106967096662,7.813352284225235,800,0,51.81176560339445,0
527,27.140006888059848,1.9566946420564841,0,0,101.04039247526588,10.262971633610904,800,1,63.32260985775828,0
1895,34.75191067094674,2.6001190690659355,0,0,49.01556962880058,8.83681213143679,800,1,58.792274644594556,0
2271,29.78532261585654,1.5,0,0,67.1190936050362,7.819105494899045,700,2,53.06582803360995,0
104,24.774613080181748,2.9715818314366595,0,0,56.08192850014048,8.132764639980246,800,0,55.74928678115884,0
1878,23.626822831580856,2.31102391517103,0,0,55.18600311794786,12.850657886940612,900,0,77.63375329766802,1
11,19.73862236347519,3.1827070561675894,0,0,64.2222148724226,11.555583870857896,700,0,37.93853576261722,0
695,25.36465415864587,2.9234211264567262,0,0,43.66952326549281,8.435167332077109,800,1,58.811420002356954,0
1250,25.259756952196465,2.387188380884022,0,0,64.64902890439808,11.934598471685545,600,1,54.24889195289193,0
267,24.391546440809996,3.2010590218203756,0,1,11.57644285221621,10.703512816798407,800,0,50.567992432930815,0
85,13.819193841060372,2.8977401872497275,0,0,10.0,10.973944961571164,600,1,53.04610694636449,0
1114,23.30680127852623,1.7589088553238887,0,1,96.46723945400757,10.20406259448115,600,0,57.175518027088714,0
466,21.909864860886522,3.063962486910011,0,0,76.91968359513584,9.413616826702476,800,1,46.48067025423248,0
2141,27.26066679332786,2.25458297628434,0,1,72.84504300176596,9.335662940321988,800,1,66.25518056788705,0
432,27.822082208089057,2.971273941126874,0,0,44.2696977200184,9.737826698624547,700,0,54.01482968560631,0
2093,30.92063726621553,2.3829183342314053,0,0,63.96831149814729,11.637527900694884,1000,1,45.24944722804095,0
744,17.984573647958484,2.6940490235478323,1,0,96.72847414826846,10.198069642014401,800,2,54.4131616433858,1
1541,26.974684015236967,2.43953264772378,0,1,61.18451788569108,11.679845210265595,700,0,58.20122371109367,0
1246,30.17712395495263,1.8332968268039052,0,0,73.91711512053556,9.175701243086065,700,0,48.01923175829069,0
1628,18.713594853016367,2.4144577596024344,0,0,81.01825401575994,10.75012430378468,900,0,45.560821081897984,0
2057,27.232201049718476,2.684954263540128,0,0,23.441815625655728,6.379573357826367,1200,0,61.31718139831347,0
331,28.2020731128615,2.89226931773097,0,0,71.08129672891741,11.275067621795392,900,1,59.24531940421976,0
1798,22.035723270470726,3.1710277799501645,0,1,15.79093972560166,8.873057149149862,900,1,54.34747103655531,0
2110,15.12763269743003,2.5390373043407255,0,0,79.70507818518979,10.780909864107764,700,0,54.544247033451114,0
474,18.599490106745307,2.547649571746511,0,1,10.0,11.238342233950787,900,2,57.41339775047774,0
1126,26.435560556808944,2.518523985917656,0,1,82.06906409425022,13.542682484535367,1200,0,54.499686433962005,1
2037,23.538412555039553,2.6202858167270913,0,0,63.373353324094005,11.993109768996808,700,2,58.39908156721186,0
1475,28.79688918833573,2.618440235849308,0,0,75.6082191645732,9.674402006734786,700,1,41.54745758109247,0
2125,19.814094054998044,2.6554206725116862,0,0,62.46466460303091,10.386363159626397,1000,1,59.417515883477215,0
1230,27.79273855074643,2.205699203899872,0,0,10.0,8.900894757739835,1200,0,53.04861793881642,0
1297,9.94466691215203,2.077826487617718,0,0,65.62018510973624,8.677166215386368,1000,2,36.83287285679806,0
1761,25.40782509786574,2.947634833940411,0,1,32.15806967512016,8.444788144503466,800,0,60.350487203818574,0
2107,28.587815728700942,3.0188228785964637,0,1,60.01316416446012,7.905425707232379,700,1,57.536563619750765,0
782,22.11689873914413,2.2771317891787604,0,0,37.99979692501087,13.59512233328928,1000,2,58.66857350544769,1
97,36.99571967417813,2.614756447317042,1,0,30.037092311693534,8.005506344797036,800,2,59.40785828756536,1
1277,27.116547833763896,2.683960106523108,0,0,83.54923505870666,13.240140618272102,900,0,72.48020675662657,1
1777,15.522040348039113,2.4042005457653013,0,0,77.27091015462335,10.42133375544924,900,0,73.60729373372251,1
2212,21.985622548706452,2.9437696756768226,0,1,79.0901991124203,12.583372931317346,900,0,36.84907939698135,0
614,30.42070750846402,2.6149163044145456,0,1,80.0599380090145,8.386802191385256,1200,1,44.64713947981967,0
1552,17.738297995434575,2.6596412821193014,0,1,15.158625597286587,8.836557301595507,800,1,57.75126049992102,0
1955,22.631609569640368,3.487678414677127,0,1,53.83488177309848,7.950942174173987,700,1,52.184095099943555,0
892,20.39269289288721,2.1817284633317655,0,0,64.76078758232755,9.183222745490546,900,0,48.20239352719851,0
571,29.742474421472643,2.5831002390456494,0,1,61.98186017043858,9.86403948803119,800,0,56.48813697947802,0
825,17.07652884547995,2.6135624004701894,0,0,28.91842357958758,10.058219893153339,600,1,59.427743211105174,0
827,21.174775698299634,2.5256547209512616,0,1,59.08475870113722,9.764778289149758,800,1,57.888806074478545,0
68,29.06229212161512,1.7761532124331083,1,0,58.90770238299878,11.715951762514308,900,2,52.7176147008996,1
1754,23.40530750400727,2.1837862201108322,0,0,77.52810049474316,12.198383111095627,800,0,59.5752597253235,1
94,32.40853058276148,1.8567256755153834,0,1,94.3748031949822,6.62533113208394,800,0,59.1286086107124,0
863,31.04494634851215,2.128670347684389,0,1,49.72373033188053,10.167962006628908,900,2,46.72470557046896,0
1232,11.526565522483738,3.6381177579630557,1,0,70.35808376356266,7.6317433362034555,800,1,57.058207320727,0
205,23.159509293010718,2.4295147764152096,0,0,52.91862381261084,9.902563196139765,900,0,62.502332308200415,0
973,24.635389142854496,2.7201734043739143,0,1,80.17587078484264,11.23362839937956,1200,0,53.67901949328568,0
2219,23.606498884157745,2.5619168978095352,0,0,105.0381490039291,7.0288759935378575,800,1,40.14647805449292,0
0,20.253898790356637,2.721230714810098,0,0,16.274135087461367,10.609434159508863,800,2,56.44749261331017,0
682,10.32534394162681,2.215178333526815,0,0,37.76968690050819,12.50345001713039,900,0,47.61322886032292,0
832,28.84316334078503,1.7457708382226116,0,0,36.40985175829781,7.744438470216572,600,0,62.359910764411715,0
1667,19.242166194755526,2.090295066256455,0,1,44.79816288366396,10.003998712830175,1000,1,45.9942676704142,0
573,29.993263326834764,2.8082795128379052,0,0,56.27235148078967,8.200610427024493,900,0,65.15066396080461,0
262,22.689485058805275,2.286592189726848,0,1,83.58724625386158,10.464339779252512,700,0,50.296287706031215,0
39,27.07337901423108,2.752495331226859,0,0,84.48792959857553,11.301185575649402,1200,2,53.81435130885721,1
58,26.820947853209457,3.0740024711955742,0,0,23.042597603891664,8.268337768613513,800,0,60.5709605737767,0
2099,33.52138896985034,3.256183597309781,0,0,56.49766094656999,13.086985712029106,700,1,38.331542763151674,0
1968,27.744724481252238,3.4706671034925476,1,0,73.08019280298674,9.139083333076083,800,0,57.55064707496699,0
2475,26.515199304175443,2.2519206181784335,1,0,52.25030535683278,10.072961511228463,800,0,64.47151299113467,0
696,29.30678164233069,1.979288105034596,0,1,55.79888454003601,5.35928797522771,700,1,43.33761297537788,0
2328,29.977034433954973,3.01353805073172,0,0,82.04331279839079,10.338947742386521,800,0,53.67835903414781,0
2323,33.14586049638213,2.2656745572656467,0,1,100.44390113851142,10.023432835438731,600,2,70.10238595964336,0
610,19.51601178371466,2.594047977260666,0,1,67.29031318545701,7.931383896651202,1000,0,46.998366400113795,0
150,41.52096074760275,2.0770453021346884,0,1,50.84197411728824,9.682730325922623,1000,1,40.93543471997109,0
1999,24.051240112762056,2.299914056497495,1,1,73.91104842588419,14.428305231583822,800,2,47.12045187321191,1
906,23.48381797650781,2.7838647462551505,0,0,59.37321784689129,9.549137101543801,700,1,53.12305569183282,0
917,16.96794158973795,2.877766347416109,0,1,76.76378210850736,11.058826814251445,700,0,54.40901785967123,0
1349,22.859561150009448,2.1756444224765645,0,1,53.5274951830302,9.78170969687733,800,0,53.599925085027095,0
1702,30.17292612925648,2.7162438011788304,0,0,57.93276433362071,10.282838946681089,600,0,40.276706427830426,0
2430,30.354303886877826,2.7734514917918887,0,1,62.347315021926256,6.955601449617143,900,0,59.512390921948565,0
