id,cat_fullness,vacuum_noise_db,cat_mood,vacuum_distance_m,cat_was_sleeping,other_cat_present,people_in_room,turbo_mode,cat_run
2951,8.135328256292944,74.05834270968852,8.713808171966178,4.043065721790972,0,1,1,0,0
2831,2.4164746560224666,76.7680795319291,2.5023311482336776,3.3129628597305105,0,1,1,0,1
2609,4.355760006200843,49.02947296863811,9.041538646996528,3.704304550523739,0,1,2,0,0
2567,1.2092343139972228,70.27419373149715,7.210564769382238,1.1806640481872157,0,1,2,1,1
298,8.276181250340278,43.91933861025701,10.0,2.3379265314510755,0,0,3,1,0
77,5.88427658616591,66.90247629292057,3.427020391822317,0.41196860698844473,0,0,3,0,1
964,4.431235812157707,64.57267116571892,9.818630864948776,2.6407934023255146,1,1,2,0,0
455,2.8834532839017557,66.9222871198049,5.832480158829791,1.7308467957340037,0,1,6,0,1
541,4.468592360367085,55.08524640363257,5.329740767439019,3.528004430906447,1,0,1,1,1
2196,3.220843123270825,62.83631572580559,1.8556078989402458,3.1069419202461552,0,0,1,0,1
736,2.5768400709521506,74.3332086690191,3.1776891100175035,2.267970147657098,0,1,4,0,1
2521,10.0,86.38752551245655,5.3927107209372345,3.9604535514986043,0,0,0,0,1
1606,5.434363662812723,71.09694926238879,6.611556602785703,1.4131856032036878,1,0,2,0,0
925,4.850737557215502,87.5860985624486,6.535852688425773,4.332536287251975,0,0,1,0,1
893,4.188256699591344,65.46297347577101,5.687253197920545,1.4154803047448132,0,1,0,1,1
1608,0.09209793888692808,62.38778367878412,5.722578046674436,1.2897229092769824,0,1,0,1,1
2469,6.176310491965245,65.19355298331205,5.18466222573761,4.386863034892779,0,1,0,0,0
2684,1.7011991363602772,47.173530085732715,4.921761305190625,1.5094726202360027,0,0,1,1,1
1105,10.0,73.40867788231503,6.234152119112135,4.163628450674864,1,0,2,0,0
132,0.36460728466507586,72.62181136177286,8.261822875391,3.07774814848927,1,0,0,0,1
47,9.560368450553984,67.68314658529619,6.485340664868763,3.784265641123546,0,0,1,0,0
86,5.703860495268962,59.36717191756731,7.029700293834684,1.25739996159848,0,0,1,0,0
1991,6.534605967300799,71.54387914360473,7.579656294310077,2.9012568169891155,0,0,1,0,0
2329,5.816275229527222,76.99608823846387,8.89418790070182,3.8381967782134727,0,0,0,0,1
1725,1.2098148101990498,66.17124790994528,6.755533658949987,4.69422346942188,0,1,1,0,0
860,6.305016133410204,53.21576696203639,5.809853136746391,1.1779975090371577,1,1,2,0,0
80,1.5896405268388873,70.48130285068893,9.705724498404482,2.3003752409888483,0,0,1,0,1
872,3.2336794388728975,73.69139212947474,5.041180516945511,2.264792477640931,1,0,1,0,1
172,1.4393405760178628,59.54019823591064,7.288350385181898,4.464998054967195,0,0,1,0,0
1567,8.068964573232005,66.9447147087545,5.366652306869588,3.268337567557771,1,0,1,0,0
174,9.145202190967426,49.66474910816457,6.437873543464434,4.1652115482977194,0,0,1,0,0
1642,3.3331356211692835,40.0,9.190280102366039,4.321385194798797,0,0,1,1,0
618,6.589228472179467,57.63227838328523,10.0,3.522304523917228,1,0,0,0,0
426,5.551907799901491,74.64302023254322,5.11133333138149,3.5712438792565098,1,0,1,0,0
2595,6.768139848998992,55.12757572305079,6.272969315763406,3.4804375260108373,1,0,1,0,0
1831,6.627579771544521,65.6889208572579,4.784589514568228,0.2,0,1,1,1,1
2900,9.769598515474724,58.274614282467525,5.177428257991668,3.0770967814756385,1,0,0,0,0
1753,8.596187015829805,58.212335019739534,4.844831135703416,0.8557526424547972,1,0,1,1,1
584,4.456623652243435,73.57275779156791,6.249814141504755,3.4635035341285514,1,0,2,0,0
1378,1.47517973208162,68.49477700216856,5.351216938794758,2.2913396818913627,1,1,0,0,1
2589,5.266161241152986,72.49021126963439,4.01448904600079,1.5112007887542156,1,1,2,1,1
1426,10.0,74.89312474861975,1.2638846302071514,3.255977912625077,0,0,2,1,1
1940,5.170389897866007,49.704579175813926,1.3567168406824432,3.55591216323643,0,1,4,1,1
1201,3.8752259955926873,59.16567043161144,7.091593944216222,0.2,0,0,1,0,1
1837,5.522156720126134,61.89552917977124,7.721027634721963,1.4730169143484781,1,1,0,1,1
2310,4.474624585793834,74.9168877187191,4.847440120844713,1.5263171119986128,0,0,0,0,1
2258,7.95356891898466,78.01503669756613,3.12172625148159,0.7687932099288624,0,1,1,1,1
1909,1.069611035829313,70.22550003148902,3.9442382988588953,2.8577330896072466,0,0,1,1,1
1266,0.35465544282707295,54.967314621850555,3.138990469875271,1.8009953035125394,0,1,1,0,1
1163,1.5661826688534153,46.91209222672343,5.107014804798203,0.9817933531006586,0,0,1,0,1
64,2.1997323865980003,73.53471895751426,9.593106144613085,2.5649013390941224,0,0,1,1,1
93,10.0,64.0433814691232,4.1925466334973525,1.8237865597943868,0,1,2,1,1
1218,2.7953944795204517,50.655692308422765,7.900681056658561,5.578663605034393,0,0,1,1,0
260,10.0,62.141915072304016,1.3414421288177891,3.1611730540459746,0,0,1,0,0
53,1.1213893129677528,61.16394540371238,0.3948281996608234,2.8863427853102634,1,0,0,0,1
2555,9.691577941553799,60.43954325369365,7.256610871882533,3.246221040114637,0,0,1,0,0
2727,4.606968696339832,62.96539141159467,4.1740496831718445,2.1848245090448644,0,0,0,0,1
2068,10.0,71.3683272562968,6.677035392202536,1.9845144785817537,1,0,2,0,0
192,10.0,60.401752146368146,4.6074435123298985,3.1293807543375083,0,0,0,0,0
1236,8.029866670449083,65.31902409591318,5.831572381924128,3.306521530813431,1,1,2,0,0
2448,2.77999367008036,74.22759045888495,8.591596461477529,4.943929032426397,1,1,1,0,0
2375,5.0306278596882645,40.0,8.368973918536351,4.346042188530037,0,0,0,0,0
1815,9.116051519099235,59.454475097930654,7.623119502820568,0.2,0,0,1,0,0
145,9.872082294042077,60.015712877843775,4.2928968138361965,3.5584883400904577,1,0,0,0,0
2276,5.5458332855298185,49.66293964745836,6.749722711851494,3.1849641066636876,0,0,1,1,1
2485,2.1014523012855557,63.62813398394303,9.945907672258741,4.193807982033289,0,0,1,0,0
1137,5.851277013057412,65.44673403705892,6.340548248014629,3.3024863139517207,0,0,0,0,0
2917,7.414599045623211,86.97145146507879,4.301190425429324,3.2066305384156943,0,0,0,0,1
10,5.189227020514857,75.55277569835394,3.8229318390968743,6.539657901494418,0,0,1,0,0
1178,9.192260456487706,69.39451517340724,5.624206376434021,0.2,1,0,1,1,1
912,5.48528718870773,71.66698506380149,9.29109986963549,2.286376321031074,0,0,1,0,0
1575,7.180193231973518,49.851328413714015,8.040939854876536,3.543889499544898,1,0,2,0,0
2274,4.2772498648173904,66.52240371555011,7.910119099561868,2.0082649070795373,1,0,1,0,0
2882,6.22733059739012,74.02860479255213,3.5326952631233715,2.9235362020421225,1,1,1,1,1
869,5.028529201289361,64.44095275592792,1.3042873940916984,3.844286880273587,1,1,2,0,0
422,5.465444384679293,57.86719577361518,5.199806373904381,4.596468279370773,1,0,0,0,0
1109,2.9674557806887107,75.08264195233036,10.0,3.0447506806899574,0,1,1,0,1
2092,10.0,66.58248575745382,9.559547117361028,0.9896874224534278,0,0,0,0,0
2115,6.102277537603444,61.889488888219,6.679849383465223,3.878229348369123,0,0,1,0,0
2102,0.6519662844619329,56.43416603337547,6.043365045083886,4.563532975544526,1,1,2,0,0
2611,0.7689854417557278,74.8846511245255,6.822604469527314,1.9617688924606993,0,0,1,0,1
544,7.526152006684541,61.95946917262382,10.0,2.600404387211237,0,0,0,0,0
1342,3.42988475869628,70.26789235266673,10.0,2.878339265175958,1,0,1,0,0
712,6.065322419947541,52.57906263151231,2.780788325560956,2.779389750737094,1,0,0,0,0
2721,4.643713325397773,80.4791563834189,6.657806816451486,4.19590884175392,0,0,1,0,0
2711,6.013892581017142,73.47839015477393,7.215112670669553,0.2,1,0,1,1,1
2056,6.908450479538232,59.08568277325329,7.606437124848634,2.5908569284934364,0,0,0,1,1
1772,2.797233029670632,49.45590578640758,0.6599661264016321,2.4892408574522413,0,0,0,0,0
2035,0.0,73.84203837104062,10.0,0.7931339476396424,0,1,1,0,1
2269,2.8800071628593336,59.534225013742194,3.1155406486986723,1.8703134093135618,1,0,0,0,0
2183,4.71340367298908,52.97149105080539,2.4636692051399254,7.0,1,0,0,1,0
1066,7.377238466635593,52.13644937251737,6.440692589320465,1.7638402511039932,1,0,3,1,0
2288,0.0,76.65207603151026,2.7817445037992248,4.39087576101883,0,1,1,0,1
2720,4.402785236067605,67.1084054739782,4.104308992692483,3.228450558820979,0,0,0,0,1
624,6.279447212690861,70.65363552079916,4.962404728041136,2.9041941223132612,0,1,0,0,1
2537,9.276217766937437,45.536898478037486,10.0,0.2,1,0,1,1,0
1128,4.381402933527182,62.07324667787195,0.47310144504485496,2.6792165985091283,1,0,0,0,1
2118,1.8878026835994604,67.58117762982843,6.415052627241591,1.9383032052469247,1,0,2,1,1
358,8.5960165911901,54.63985682312742,1.7930363614015494,1.4706232377488355,1,0,0,1,1
615,3.311756506049054,49.60838419687374,4.8399890327165185,4.29263774130505,0,0,1,0,0
429,6.939577237578471,69.71392961911903,4.343462124564968,4.18876111750891,0,0,1,0,0
1428,5.484438290937145,72.85591434137343,3.864415347563662,2.716883680483159,1,0,1,0,1
822,9.226844319745881,51.05504584718855,3.992337139303721,2.904368602514028,0,1,4,0,0
669,7.396793261177715,40.0,6.270544004076331,3.2053099810340773,0,0,2,0,0
2829,7.133014757409274,94.92712406873588,3.528283174840453,2.1919321551763984,0,1,1,0,1
1267,2.2728040674866405,72.94497841498104,8.591988581250515,3.5139707987922053,1,0,0,0,0
2027,6.533076741223599,40.0,5.536234004525698,2.7448212133047623,0,0,2,0,0
2935,6.999316175456317,40.0,5.22212642380161,1.258034692916106,0,1,1,0,0
2321,0.7224101365061362,80.09334741043331,6.990358960851951,0.7101212149684741,1,1,1,0,1
2029,7.023014221539416,59.263003306954104,10.0,0.2,1,0,0,0,0
1477,4.243340425225368,47.514345044965324,6.334292019366281,2.2250628570378916,0,1,1,0,0
743,0.0,42.68197512145245,7.818967268609208,3.947707048817893,1,0,2,0,0
702,2.3201318461752374,52.630235356746155,4.044106329956598,1.8884721303316576,1,1,3,0,0
1446,5.589046892186173,92.90935750258022,2.082358875794047,3.636372206182783,1,0,0,1,1
270,4.157349622676662,56.34130359748583,4.833278630683787,4.622175704442798,0,0,0,0,0
2584,1.4168186223722872,70.52262367322076,7.044910689623742,2.171960597760867,0,0,1,0,1
1195,4.948832528328548,88.52581520939633,9.451355476932108,1.735301012982376,0,1,1,0,1
1904,4.140472833865426,72.42926022157823,7.057451845892064,6.159360446554999,1,0,2,0,0
1365,3.349428274416569,69.52337342834447,5.397411393630036,4.453110797885337,0,0,3,0,0
954,9.250180567964257,56.45477549745274,3.385724826679094,3.0389431701502576,1,0,4,0,0
2084,3.5837391907594087,77.26888670432567,8.832577046804108,4.065412314706765,0,0,2,0,1
1918,6.117553990610698,61.192559296970714,5.81531808114726,3.4218096838843572,0,0,3,1,1
2491,0.0,56.57879664479861,7.2194616143805375,0.2,0,1,1,0,1
1680,1.696823206261354,46.99196716661793,7.2647426500072765,5.421170884536732,0,1,3,0,0
2840,3.8127552618234057,62.985511166884265,3.884947179269097,2.12646960080764,1,0,3,0,0
823,1.5806682295936767,40.0,10.0,2.6839215313848563,0,0,1,0,0
202,5.324035413602952,66.08701888282094,5.035289754096313,2.5406968815426785,0,1,2,0,1
647,8.44522324246202,44.23194073391338,3.2978056255857653,2.4104205936209557,0,0,0,0,0
1355,7.486386140482042,70.59413194636772,5.024106991976857,1.8739530952437582,0,0,3,0,0
1027,3.5955404820593433,65.43271912157354,5.311569175607097,3.9520659631350066,1,0,2,0,0
1019,6.6107914179567935,72.43642358578975,8.554377719129278,3.00777967298853,0,0,0,1,1
33,6.901858799628586,55.23472726102547,5.262263360244281,3.5356930144069816,0,1,0,0,0
919,6.522900273520074,42.43041886431131,7.408830526743534,3.5927597142232295,1,0,0,0,0
2516,5.403775188357137,65.13179471098881,10.0,3.1124718269847547,1,0,2,0,0
2178,8.440439094907276,72.23608224112012,3.915378268734983,0.3888053529805897,0,0,0,1,1
1114,4.665505506068173,66.22437556688689,4.112492443250489,1.787054295191167,1,0,3,0,0
259,7.414032284396944,48.50125029956022,6.024888964300702,2.493855368840738,1,0,1,0,0
836,8.48905724251604,61.08485593972352,8.82619460696893,3.8672323752967825,1,0,2,1,0
825,5.1411656627105735,65.34931935892003,7.281641330909437,2.6162652986361263,0,0,1,1,1
2138,3.2477805827412136,68.8291380082829,5.223026292569502,2.128022277052193,0,0,1,0,1
51,4.217509663275129,72.57545871006249,9.20940499549675,1.59864140377806,1,1,1,1,1
1702,6.993133678839495,66.69703368008653,3.478758436733399,0.2811174501470375,0,1,3,0,1
463,3.6970902097390894,40.1241987681045,3.5940775129398426,0.9282541027638391,1,1,0,0,0
959,5.005238940350988,69.8964341225752,6.192410958129889,1.7566872557995927,1,0,0,0,0
1916,1.6114307227041182,57.6074116933265,8.603522519317323,0.4063932798866232,0,0,0,0,1
2754,8.494735416275129,77.94811567083336,10.0,1.6914223375593107,0,1,0,0,1
3,7.620005938136874,76.28677659669457,9.378367721881215,0.678250750890133,0,0,1,1,1
1130,2.6157235648910557,54.269511776246276,3.7557315025618725,4.525766021430308,1,0,2,1,1
1422,4.283453791417546,69.6863671558342,0.3195404989103716,0.8674089794438058,1,0,1,0,1
2630,4.789352104179703,66.08188193201087,5.132675487854499,0.2,1,1,1,0,1
2834,2.6679093158188376,70.91921352606919,4.0373678404973035,2.73760517699424,0,1,0,0,1
1204,5.3791386631677645,57.1932365551329,6.299067539682036,5.084340387870093,0,1,1,0,0
1122,5.6767454201190946,56.00223994058579,3.924435300897348,1.5000228287844044,0,0,2,0,0
1230,5.253650649243345,58.40536854643901,8.06898818390856,4.743694507022994,1,0,0,0,0
2129,2.3058263655784437,77.82154480693157,6.7588855904760745,3.1220817546376165,0,1,1,0,1
706,4.211218268433165,54.07310139294262,6.028479531251193,2.7321420481592193,0,1,3,0,0
2065,5.294452563667644,62.92554701067876,7.682934180390895,3.537155418988824,1,0,0,0,0
1146,10.0,70.6770463763297,2.1210249937560497,3.141480234571646,0,1,0,0,1
2416,3.383602002052255,56.0602047352923,5.281736544149725,3.9185173801476756,0,1,2,0,0
1919,4.176231220799705,47.405768210365494,5.348676090509482,4.459188542153611,0,0,1,1,0
2984,1.064212816359861,49.14363114025677,4.039838906305423,0.2,0,0,2,0,1
924,3.0761988680004566,63.00610589660321,4.081682016396559,3.0187706391322955,1,0,0,0,0
1180,6.661677676276888,49.154132190115554,3.825324193598011,4.806761327409234,1,0,5,0,0
401,0.9435078288467817,67.36131315988348,1.1601130809683315,4.237406834421154,0,0,3,0,1
486,0.0,55.64621123929496,3.9329974056724857,4.099362836156302,0,0,3,0,0
217,2.7868227156313448,81.04877728931292,5.549663424706086,4.812394238220751,1,0,0,0,0
2173,6.194569733866927,50.40075541652714,5.697061321559868,1.5652562796354565,0,0,0,0,0
1388,5.660355038532101,69.03681126427847,8.078895056209547,0.5565036524095506,0,0,3,0,1
1002,6.717825686519722,60.026323209969696,5.88571606883329,3.4099818848053114,1,0,2,1,0
346,4.336323048046764,57.90675889770673,2.8269885715934437,3.384951571622294,0,0,0,0,0
386,3.9114883980995367,70.27563927220392,7.993412472998701,2.964865561198777,1,0,0,1,1
753,4.403303210772208,89.58506781035945,0.8908547845671784,4.136665141404281,0,1,1,0,1
186,6.208843579743061,67.19881324666288,6.9943861901883775,1.528350948797678,0,1,0,1,1
2545,8.41298585481007,59.15463727021786,10.0,5.505420631181623,0,0,2,0,0
629,5.202230808545774,40.0,6.013726018840887,3.9462002462190298,1,1,1,0,0
1389,8.108135753943795,54.010118272442746,8.905841419527889,5.395541789776474,0,0,2,0,0
896,0.0,56.887792331823576,5.132267044712039,0.9478157306200425,1,0,0,0,1
1802,1.252838743398768,61.34687884571999,6.374758243476526,2.9784989932321335,0,1,1,0,1
1233,5.434796756230118,66.03806650305754,5.466801010800572,5.111638207881297,1,0,2,0,0
311,8.695784972623617,70.26904014715491,4.782344905422278,3.9714209658293425,0,1,0,0,0
1214,3.1603851803020073,40.0,6.455474252208851,2.819872132396884,0,0,3,0,0
436,0.7846503737945181,58.59319713951734,7.85397499960636,2.0229385648986717,1,0,0,0,0
371,10.0,80.94752708524388,6.104997717860229,0.6955915289336332,1,1,1,0,1
633,5.225607229504181,41.75794351255777,2.9727054120008933,2.8091200365220685,0,0,0,0,0
2800,10.0,61.88463162385071,9.270360233765123,2.294986921476979,0,0,2,0,0
1748,0.0,59.099030963238384,6.01646539024888,1.4240041511502766,0,1,1,0,1
2159,5.012477416343469,56.07366887485239,2.0659047602449028,0.2,0,0,2,1,1
547,1.75179235392799,52.89756749668271,4.470779909545712,4.5734292995421635,1,0,1,1,0
2705,9.28529344021949,62.88544329245629,6.365980422661395,3.340309527019106,0,0,0,0,0
2738,2.2480432168422944,94.49892326883872,10.0,0.3274012513483493,0,1,0,0,1
992,0.0,86.53244065520431,5.114005139515354,2.542616743591257,0,1,4,0,1
689,0.0,59.90271526648291,7.179333972125337,5.025255076893018,1,0,1,0,0
1288,7.236161926529636,89.04211292481611,3.643326619634802,2.8044086416207046,0,0,1,0,1
2147,2.039354116369905,76.23883227028145,7.8672715442920245,1.859080570484279,0,0,1,0,1
1875,7.530537032180448,43.05925626270197,6.387615640762437,2.3335358217064748,1,0,0,0,0
1182,8.057117975840846,55.3974596407778,8.060166189092348,0.8744866303455212,0,0,0,0,0
165,2.6716571294082505,54.16487386295569,5.881207569500758,3.5106606652523182,1,0,2,0,0
2060,6.435917949979425,47.63594508301981,7.347555606612601,1.4273585361982113,0,0,0,0,0
603,5.543702463139531,57.46894956275696,7.608963448582818,5.187256211218664,1,1,1,0,0
2592,8.465239916595662,70.6378990784596,9.143197252836021,4.402023094344496,0,1,2,0,0
324,10.0,86.84775389176161,1.9704793309964286,4.365152242409657,0,0,0,1,1
2884,8.41610240925182,64.97697919989135,3.1022460345585747,4.173777271008597,0,1,2,0,0
2225,5.0639196734317204,67.81158032452277,8.33043594310221,3.580742668674544,0,1,1,0,0
2713,3.7081239494456217,51.3175177201861,2.9609096760032956,6.855482971416898,1,0,0,0,0
247,0.5767156159937965,87.04296233985576,4.8658648843860846,0.9751988815564259,1,0,1,0,1
1166,5.525055216048812,94.4890891049107,3.7416750206103204,1.293609006955967,1,0,1,0,1
2349,1.319554015750283,73.99348418487877,3.5532140764510554,2.9552533785831785,0,0,0,0,1
240,1.8419474836504057,54.47767066198894,10.0,4.670489560111948,0,1,1,1,0
1939,6.5366180423834965,55.380573910778594,8.096984245919572,1.5696437779589598,0,0,1,0,0
6,7.252868914967551,66.53408483800743,0.0,0.2,1,1,1,0,1
2767,6.649921869881527,86.03177065461126,10.0,5.4779877561650085,0,0,0,0,0
2343,5.835919280941449,62.73696640392788,7.984521224603407,0.2,0,0,1,1,1
2198,3.343983041557947,62.41821001074645,4.954872839857575,2.099992087933321,1,1,2,0,0
1023,4.463355770699825,72.39361601602685,10.0,0.6862730882976598,0,0,0,0,1
1395,1.8410862526535885,87.34781073673857,5.576680758078816,3.3754465089972583,0,0,2,1,1
1629,4.768221904002946,77.93412026894218,8.03625955362875,1.449993756016456,1,0,0,0,1
2098,0.5145678572698795,43.30227143755105,7.955476759903322,1.5794057593590722,1,1,0,0,0
705,3.7542665928236376,53.28849420662114,7.3209427371631115,2.651811464256964,1,1,0,1,1
2546,9.03773374619642,61.2573042529352,8.27781461011088,5.571472019976475,0,1,1,0,0
2603,7.131305536953786,67.45648023224636,3.2647423928750343,3.567700408939478,1,0,2,1,1
2717,2.552941129509889,66.94303240742082,7.301583545636314,2.3061257789151344,1,1,1,1,1
2026,7.412289176496346,71.78184054571723,0.0,2.8188471349889896,1,1,2,0,1
1453,9.507355754788687,60.25707025995834,6.195076813800211,3.60920588205816,1,0,0,0,0
2503,5.317661246246535,70.81344127098106,5.681228852379607,1.8862956593646325,1,0,2,0,0
2698,6.0241582491682255,69.71875732381793,2.396916666589952,2.082292674810306,1,0,1,0,0
1271,8.097819038155635,82.39213761483563,3.9947616923434843,1.3759397665697763,0,1,2,0,1
2279,6.559173488101731,41.19028132245205,5.246195997806767,5.963014676768288,1,0,1,0,0
2530,1.8195053846209843,78.77907709419186,1.5422107827661273,1.921371781667307,0,0,0,0,1
1345,7.359816061324438,92.71813306508093,8.611273858178182,3.537689364550152,1,0,2,1,1
65,0.8078402088095782,74.5201668223991,6.253038414393133,3.0061993239822993,1,0,0,0,1
813,5.323487442322564,58.952507103072676,3.9919966909769076,2.6317477653967485,0,1,2,0,0
1326,1.604226648062836,68.5152058819675,2.499744304455865,4.567596998656686,0,0,1,1,1
530,6.65259321707671,60.658754270669945,2.415624165408036,5.341779799764724,1,0,2,0,0
13,5.007545949377273,78.52689448361639,5.079873465426781,3.177996254585994,1,0,1,0,1
1113,4.2686986298124685,62.114753635155886,1.4035140206273438,3.82068345815901,1,1,3,0,1
2076,7.706200457127435,64.5863016195844,7.045280240732694,3.6231282454402343,1,0,0,1,0
1686,3.1752837529410676,58.54020556566104,4.54853583925371,1.0752782960945102,1,0,0,0,0
454,10.0,65.83257362159334,6.96389701387118,5.1926987513209575,1,0,1,0,0
1654,2.663881910883576,62.16264296042584,5.183490508508517,3.218239570552965,1,0,1,0,0
1322,7.24737976791987,64.73302646180947,5.588299943886644,0.7565096236869491,0,1,1,0,1
2954,2.1832737788501104,40.0,6.181320131589919,2.689841754672159,1,1,1,1,0
1100,5.823390616425634,78.56119179685416,4.130352931382725,3.847410980320222,0,0,1,1,1
2833,3.4061804541425564,53.05171727789832,7.5828459954571095,1.7830554978198763,1,1,2,0,0
2618,5.300812097117765,55.74523800518433,5.216880536695507,3.0473611834220744,0,0,0,0,0
1223,3.5375836555953057,74.39070590858191,6.707747298373238,1.2112771098262833,0,1,1,1,1
1370,1.9152068020358999,46.82294269047753,5.1053437573418705,0.6679348903802205,0,0,1,0,1
1057,9.544469844682968,69.93406301619156,1.4069941329645408,4.070190693666731,0,0,4,0,0
2394,5.135920470454228,54.35043410309408,6.205460880169391,3.430965903863989,1,0,0,0,0
1472,3.0324527334843165,64.8390105569023,9.274209466666735,5.678431122931959,0,0,2,0,0
2704,6.982034634614696,67.53037522505704,7.789255851647619,1.5075983342755062,1,1,1,1,1
2692,3.172495365374833,64.24016168346849,5.248185919540616,2.5964612531600215,0,0,1,0,1
567,5.172277324339056,57.165006264023454,4.112246858021566,1.2144847677474448,1,0,1,0,0
1569,5.490928542134261,45.9548203904211,5.305310732109336,3.6688925225076803,1,1,1,0,0
181,2.683349882669229,67.63259001636628,3.8173430592243713,0.7529403369134302,0,1,3,1,1
1414,2.625020880853903,81.41488940865165,10.0,2.752733427630353,1,0,1,1,1
28,8.916218590382798,69.95279133915186,5.7928721833311325,1.7385762919943129,0,1,2,0,0
499,1.3210434821081836,47.059270037273535,3.552587428090648,3.8920353170552757,1,0,1,0,0
2532,3.985090347680085,67.9361831058482,2.901288529742425,2.934824048236611,1,1,0,0,1
2193,6.631178464366034,65.44166598916345,5.393469050464881,3.855301355868137,0,0,1,0,0
582,4.338150989916836,61.474652958174445,7.585998977903342,3.117675196166867,0,0,1,0,0
516,2.3817276246591,73.01991221729597,7.150752578040452,3.669691531867781,1,1,3,1,1
1213,10.0,56.43735222355574,10.0,2.8003853369830995,1,0,2,0,0
2540,8.655930767056867,70.7628938301412,7.273138409497356,3.1988545648434785,0,0,2,0,0
1676,4.679256117095729,76.86238235421754,5.367803826374041,3.5730863616937496,0,0,1,0,1
2454,0.829144820173533,60.07359214381982,8.439191284755513,1.9119086135576402,0,0,2,0,1
2327,8.801637819732097,82.63924677129478,6.662148772640306,1.7785686703900767,1,0,0,0,0
1597,7.913374515357658,67.86320949114132,4.982058298933518,3.495460968266319,0,1,2,1,1
1879,4.403610807364431,45.486986136481804,10.0,1.3516131516141865,0,0,3,0,0
1855,2.0110808261720985,56.69679564590468,6.22484598955248,4.817623360794235,0,0,1,0,0
856,3.6418925621024303,69.03899751926522,7.105044749270698,1.2762610641920462,0,0,0,1,1
2820,2.255851443946013,46.51118604483102,8.246705956202998,2.426009608703697,0,1,1,0,0
1763,4.831585563770974,52.314141510340704,6.291092326458832,5.409541725946077,1,0,1,0,0
273,4.485975401045007,90.11801970716714,8.86547344416216,2.4342106878163934,0,0,1,1,1
2623,10.0,67.537521828367,4.872621849941417,0.470284940714786,0,0,1,0,1
1312,5.6807030478883895,56.898632574278466,6.076345761454594,3.0651750365271866,1,1,1,1,1
594,6.372573629842686,49.627169517850014,6.496038937268411,2.435107915464772,0,0,2,0,0
920,6.2108875183937124,61.18512141645845,7.243945686735488,3.4846248869068512,1,1,2,1,0
73,7.896023876942188,70.96592892864517,4.412634036346141,4.156048173142144,0,0,2,0,0
121,5.190029461084534,67.15130761947579,4.842079488687609,3.2782699598771154,0,0,2,0,0
1510,10.0,65.81495803003203,4.021384353179581,2.6064328039347497,0,0,0,1,1
1044,2.273770031941332,55.85211850366817,5.948150361335995,1.5560542873710732,0,0,0,0,0
1315,8.659101371167807,87.03471007676023,7.679418041468662,2.9210818604169164,1,1,2,0,1
1086,2.539455081923477,48.22268408241379,5.389408420738903,1.7725949416223132,1,0,0,0,0
2686,3.141438068938706,43.92227935104423,6.20342485988434,5.298941838589691,0,0,1,0,0
482,3.966598468775551,66.0982421380785,5.509355481258627,4.462127722629872,1,0,1,0,0
960,3.349334745689631,84.40249278198328,7.519848834348599,4.964288454771601,0,0,3,0,1
1853,5.810191434747872,73.06537178115724,10.0,0.3569996444945813,1,1,1,0,1
849,3.904938780418732,76.6279744433103,4.376231274409178,1.783666584287117,0,1,1,1,1
2488,5.544897384585053,81.53283483529694,9.823383635267037,1.5211875375111814,0,0,1,0,0
1425,4.260656780245693,54.06267652235252,10.0,4.091300540438699,1,0,1,0,0
1403,0.0,59.100132620414186,7.025587111054049,5.320634229197415,0,0,2,0,0
328,5.07217310918954,50.93591368886221,9.54068405149749,1.989222467729159,1,1,0,0,0
944,9.895161308326276,68.47230988348534,3.756487142825767,4.855575812763703,1,1,1,0,0
880,6.205542341194436,67.70671807412216,7.400745858900258,2.2669761465555562,1,0,3,0,0
793,4.892181194116104,69.69517591919882,9.076394939829253,4.083302563449687,1,0,0,0,0
123,4.453018962296062,81.31025090288523,4.161381701900265,3.819167746338671,1,1,2,0,1
1041,8.567100826520562,76.68672953860882,4.1050499683073784,2.7732474289641758,1,1,1,0,0
632,0.6760065964823845,60.13676881460802,0.7722928921584291,2.020805559231308,0,0,1,0,1
1179,0.36777570206247745,70.00966350490417,4.190603313061144,1.8214844575987454,1,0,2,0,1
2228,6.415661451535417,91.23036519701151,3.712063274066706,3.5507165653293082,1,0,0,0,1
2179,3.2489219675323997,60.519092758113416,3.856081426529731,2.0010714063610626,0,1,1,1,1
2970,2.2092698449787096,77.3366427847902,5.757703575926837,3.6562765700506725,1,1,0,1,1
1645,2.2565321895937096,65.64149495140968,6.282680904591208,1.7469295667279445,1,0,0,0,0
1833,8.47184392248069,69.97539542032044,8.29997211387866,1.7825999232118392,1,0,3,1,0
209,7.31981072696982,60.990518711590255,6.92231540231554,2.1774816932024725,0,1,3,0,0
2004,9.353860113411052,48.14250142867607,7.229370480504173,3.351969281557139,0,0,0,0,0
1744,5.300624111948216,73.05473613936438,8.407852432937633,2.7180013477248006,0,1,1,0,1
590,4.183448015993134,50.331508249521164,5.4224210290635035,2.925614538177091,0,0,0,1,1
683,2.912538357012317,58.74412497635258,6.572026479846571,2.3275653395336495,0,0,2,0,1
2620,10.0,56.78532770984239,4.375856123979659,6.8024891191497465,1,0,0,0,0
697,10.0,53.43633866757435,10.0,2.751524286473968,0,0,2,0,0
