id,meatballs_count,assembly_skill_level,shopper_weight_kg,chair_model_max_load_kg,seat_pressure_index,soda_ml,backpack_weight_kg,time_spent_minutes,previous_chairs_broken,stress_level,broke_chair
1909,8,5,86.53187503936127,120,0.6047045126292386,508.02882184608063,3.7154661792144936,63.802387836792136,1,6,0
99,4,1,66.41781416959908,80,0.9041280518865369,402.22486261976053,5.773962186557453,66.53442126829472,0,1,0
2391,1,4,90.58954620048225,140,0.6390720523456063,0.0,0.0,49.29803490510628,1,4,0
2118,1,5,83.22647203728555,80,0.980817564523836,650.1310726535479,1.8766064104938494,7.408320970958712,0,8,1
1781,7,10,81.43158557731604,120,0.6093689908878219,324.99002995575665,7.681873439926577,133.28791263514194,0,9,0
2977,2,1,78.12433376210174,100,0.899531632339197,0.0,2.3064785031589397,116.3870953654118,0,9,0
280,0,3,87.20215105087416,80,1.2052440287504382,0.0,9.230865601874696,30.607924603637862,0,4,1
269,2,1,80.00126589637121,120,0.6869510035900889,257.7780149296305,1.5445071927688452,61.62879729505564,1,5,0
2287,6,3,114.16145672834148,140,0.8121504472969179,0.0,1.7032362601350295,79.22418910095996,0,4,0
1795,4,7,75.11452834889407,120,0.6212602413863249,0.0,1.3578462378656755,86.68767690340033,0,2,0
1229,7,10,88.49281637862249,100,1.089083237252396,0.0,6.714755556081653,91.64660168863156,0,3,1
2047,1,5,87.46884401404068,80,1.1001745606723348,201.20591963018262,0.8521094922585775,68.87430765489071,1,8,1
2947,6,2,86.3370113635584,100,0.8376854496566655,461.80952350737715,1.3342461257291118,66.85982382171797,0,3,0
2373,8,9,103.89368133684212,140,0.7741276267162679,161.69187890647453,2.127875680362368,80.71569492716591,1,3,0
1507,4,9,79.35299615538639,100,0.859389629627653,181.2525408198431,0.9758563873779158,44.07288290403207,0,6,0
996,4,9,91.50234307676365,100,1.0543636113467685,52.27362301154713,7.03498124111994,30.819485330403424,1,1,1
933,4,2,104.71090996404993,80,1.3770604763854462,410.50923459205967,7.297551981355932,104.64394575680008,1,5,1
1448,3,4,75.40151568069413,120,0.6652646084520122,276.47924510714313,8.201097750643992,87.77572096759653,1,5,0
1968,0,6,73.54312499807062,120,0.7115949582979846,103.96896408908816,3.0023104555649196,83.10350834015084,2,9,0
1769,1,5,122.14353455144588,100,1.3031433733023534,289.8687332185831,8.802625371031276,126.3254424110184,1,3,1
2907,6,6,80.30055936299468,120,0.6616322189295678,368.8330005652903,1.403867018780474,86.96333233095073,1,6,0
2337,4,5,92.51788321053587,80,1.2414718701357006,678.7904309489815,6.6771201235343565,43.642428451227666,1,2,1
2917,6,8,107.46431433134848,80,1.3477273296396775,105.88464707644383,4.413261076831389,76.53571778348154,0,3,1
1534,5,8,110.13133079277708,140,0.8226938963493899,333.4194297045558,3.9768211566829548,76.04369545366289,0,10,0
2227,3,4,88.68922956981399,100,0.8655374689908909,659.4047280848529,3.1740723629138365,102.13788809667392,0,9,0
1673,1,6,86.75031010132749,140,0.6984227289514208,514.0247841671722,4.454550915243935,81.773788520369,2,9,0
83,9,3,74.27393159002506,140,0.514576290562581,367.27413943680756,2.4327627057069305,42.24356748720909,0,9,0
976,3,8,96.57018823103795,120,0.9103900672006775,57.26967541913635,4.938137737824405,79.41656671681483,0,3,0
2904,4,6,73.86651364686816,120,0.5198273122469133,378.2910321014393,9.154299988719467,88.15053446337465,0,1,0
2545,1,1,72.69329658777232,120,0.6613441599815746,327.15849532428723,9.010841262363247,105.89702144786281,0,9,0
740,4,6,95.0261809647726,80,1.1894558751890774,689.1885466670226,0.0,74.76856176354208,0,1,1
2797,6,1,76.13718201635312,80,1.021607953291343,355.8141047233365,4.616067046754372,64.58127287024068,0,1,1
2384,3,10,90.26056869676071,100,0.9805930763985301,141.93860533038807,8.582596194271765,103.92011434333493,0,2,1
2683,7,3,69.6482668827208,140,0.47345569851476854,334.467980373798,1.3746710734159122,60.68973574486722,1,7,0
1988,1,3,67.90577268972974,120,0.5850165822386938,396.07405915331293,2.5162693535151774,107.09721238830318,0,9,0
2688,1,10,99.30263393968255,80,1.2675572045526071,41.312424434847,5.802235488654274,82.32795412325747,0,1,1
1571,4,5,76.70096307100496,100,0.8691768868012557,162.7481619472875,8.926485075791218,39.11920788363928,0,3,0
816,4,3,73.97011129806192,80,1.0151378095980608,575.0666023240256,3.8115798305681334,109.19687149452645,1,5,1
2961,6,1,79.58849968724415,100,0.8415109462465014,0.0,0.0,98.20621778575878,0,10,0
1766,6,1,61.749223724203894,100,0.6075263769840898,564.1466801138481,1.032412685107964,113.46756786044259,0,6,0
751,4,9,75.51102944172115,80,0.9318080035840236,67.29645131370253,2.1045529327516577,68.12436266465176,0,1,0
2790,3,6,102.19385560476402,120,0.7420533005042536,273.87651845424386,7.379831045887577,77.65073211823048,0,8,0
2445,4,1,119.05439448125614,100,1.246574269755136,639.4645779689156,1.8767836615601898,122.71397160473174,0,5,1
1772,3,8,60.56988223300947,80,0.7519922643216225,926.8958240482233,2.978481714904483,93.93991817123172,0,9,0
1868,4,5,74.43832745806907,120,0.7142071137817311,350.06860001799646,10.460403781512634,80.92799026446862,1,6,0
1742,8,4,87.5987473128538,140,0.734602581347945,241.71421080584165,3.685640039056568,102.90057121599446,0,4,0
2071,3,6,58.89628751597207,100,0.5751381531936846,51.71145089335715,3.8534692427979684,55.32622093688204,0,4,0
1146,2,1,87.09630797041213,120,0.6782944945868699,718.6062356316786,4.282960469143292,42.58334018900402,0,8,0
894,6,8,75.32380503766329,120,0.7436034102649248,472.24429098644055,5.882481690015533,77.50431956120917,1,7,0
1368,7,9,98.68452440257809,80,1.2688768236449335,320.97071528907884,3.588319894491233,71.78734995039025,0,7,1
2284,2,10,86.87838704318253,120,0.6828027394237565,186.86203544316348,4.895293708525197,61.452705141180395,0,2,0
2939,6,6,68.73913072602332,100,0.6648232214364663,289.88810016711335,5.83318360022183,56.35959057841299,1,1,0
2306,2,4,109.03071775293665,100,1.2193900151942896,234.2836963794943,4.40385830896779,81.19938277380577,0,3,1
2153,7,5,63.86641570785477,120,0.6068879411377386,478.45441486541074,8.062901396516867,44.15035348434882,0,5,0
2203,4,7,89.07187373825852,80,1.0715557169595173,389.64938149620576,0.4354039326389887,89.57167534459958,0,2,1
2982,2,2,77.06566503788467,120,0.6456134767139575,398.0540042342828,3.3802022182975104,72.8819462495688,0,5,0
2055,5,7,88.74662203486615,100,1.0841982035964628,111.2184810458563,3.946454085122825,50.438449018846235,1,8,1
777,1,7,85.9548695674826,80,1.166057894716237,515.46940992246,5.379700798923311,82.90540472433806,0,9,1
2397,1,7,77.2505366535911,100,0.7821457363923734,18.090411706615043,7.52705620969305,100.08102521781872,1,2,0
498,4,2,50.137820073140034,140,0.38093543889135234,427.63777879749864,3.3056596069336273,73.89583442051179,2,8,0
932,3,8,97.47961303320766,120,0.8438386804332997,131.1794859982178,5.053929027963753,68.79680730700845,0,4,0
1148,4,1,95.28565539862643,80,1.2264385375124265,0.01634271571708723,3.651402146920738,69.36132035326644,0,8,1
977,4,6,73.81494691692905,80,0.9612787752588933,70.82640903063995,3.2384873166234005,64.828396166117,0,7,1
288,5,10,75.61743221294668,100,0.7486662517923078,192.57152064901885,2.781599063587043,64.60659356128087,0,1,0
347,4,7,88.86359484190032,140,0.5846136246164304,632.8402981038115,4.532773350770777,44.06777450886065,1,4,0
2385,5,10,70.78872836983447,100,0.6233046024853808,620.7334521321513,7.43797092493768,49.428826859565845,1,5,0
1097,4,10,87.4183498298428,140,0.724338651790661,91.12336652762366,6.453134818788737,38.37911035809816,0,4,0
110,4,7,86.51635465318786,100,0.9313211607608511,56.69570128339436,4.705359829454995,72.68875010335765,0,10,0
2232,0,4,60.696388391954386,120,0.6261440522555761,425.2941395947732,2.3752724146171666,14.140267153602785,1,3,0
2852,10,8,100.52704090647694,80,1.2545457601666392,123.0126727087864,5.945697513898105,75.77803693696819,2,9,1
719,3,7,64.66579577529006,100,0.6386052401803095,50.14340060394571,4.842563046176567,91.66278400953217,0,7,0
2215,3,6,80.20847313998767,120,0.6780822016072329,590.164331977817,1.858014708295963,76.04788828369527,0,4,0
32,6,8,72.31635906392694,80,0.9889022445693691,79.95042958149588,0.3114778079212064,104.59090475159287,0,2,1
2973,7,8,71.23956000166989,80,0.9194329918741736,584.9342612707828,3.848328892436083,122.4497611164046,0,3,0
785,3,2,83.73180964701625,100,0.9460401864675199,30.49807150910692,0.35303089458411474,58.9585114676937,0,8,0
2051,4,9,61.6294283352419,120,0.5013180998434453,455.75053032545645,4.444669288550435,76.82005442378257,0,6,0
1608,1,5,76.73472959848014,120,0.6356246918399499,384.968142207783,0.5794458185539648,82.57890127509887,1,2,0
635,6,5,75.70665575238996,100,0.6820949933215548,581.6345704456232,0.1277603892531447,84.40875022092496,0,9,0
2819,7,2,92.64761465034003,100,0.9682292528240116,288.0162410098509,5.025072657874492,51.65000182936928,0,4,1
2980,4,3,78.65403845132572,120,0.6715532726993677,600.6018424915503,1.748874075020563,51.37095991379054,1,10,0
2134,4,3,68.01791382660527,100,0.6758499237078108,0.0,2.381417590688815,64.87352263871821,1,2,0
2038,1,3,65.09453184340275,120,0.40569177625661274,274.41176079137045,0.0,50.046496444265415,0,3,0
369,5,4,92.6657778572798,120,0.8362891649470924,66.29344658388865,4.374091832954041,79.8710958094803,0,9,0
2593,6,7,90.6949613801765,120,0.8451702193790247,280.3895264085685,5.179422709442273,74.68614662790482,0,1,0
331,7,6,89.56300716346544,140,0.6578177683543823,636.0338412296825,3.8959622499442306,74.2267604590806,0,5,0
2456,8,6,94.93908027233387,100,0.9454236089475501,0.0,0.0,55.16697779543246,0,5,0
521,4,6,66.68456516428161,80,0.8518998128742044,298.17961371536086,4.121009216664072,88.12128429451043,0,4,0
239,5,7,72.0584085895089,100,0.7113621784304497,459.0531378924459,0.5452193997761317,108.34260626146134,0,2,0
2713,1,3,62.89689715023263,100,0.819884967214376,0.0,11.710965942833797,97.97456182382592,0,2,0
1081,3,4,77.73128529880437,120,0.7235876485774776,562.7145992288497,6.581852567010889,121.36520897011658,0,2,0
2603,4,9,83.07060029030795,80,1.0119916675253566,477.98231684477776,5.135400817878956,106.67893280892166,0,2,1
1180,1,4,60.19266523764444,80,0.7134302453657471,53.46060053434209,7.613522654818468,138.64461794621843,1,9,0
1144,1,2,80.21791822906353,100,0.9057868056228845,594.399457539729,8.260083753361313,100.35409031633999,0,6,0
2882,4,8,91.28575599069018,120,0.6504037583961921,168.44230153444508,3.847072404084245,84.30617851535607,0,7,0
2466,3,9,73.3923820872801,120,0.6717758798035609,459.93440057867394,6.420339491644305,106.51229938755895,0,4,0
187,3,1,61.632964524192495,100,0.39523434183321393,0.0,1.8302929421774818,53.00832463724362,1,3,0
799,4,1,80.5836981035219,100,0.8109559519388171,507.39240296372316,3.850283826739862,95.17425536907274,2,1,0
767,5,4,71.65712061726312,100,0.7338172979190843,525.7121091048552,5.338423012743023,15.527107175636822,0,10,0
1704,4,3,83.55239175182041,100,0.7646948026602061,351.1298524248838,6.175972189439877,99.03319184624377,0,6,0
1891,5,3,68.25230207427248,80,0.83151471156213,258.32786877969585,0.0,48.419848590635226,1,7,0
2704,7,8,83.16296903132131,120,0.7410974670101071,400.00168418277127,1.0151966685510123,49.972807682881495,1,9,0
2926,2,5,92.01078682504483,100,0.8841774625844041,44.0305581007039,3.6901347548843346,104.81770723745892,0,8,0
797,2,9,95.88835608344482,120,0.7236713558529047,0.0,0.8336986571328868,100.0708769418282,0,5,0
248,5,4,123.5760075386061,100,1.2334017832073436,349.77962504150827,6.617046039885306,96.93549985551022,1,6,1
1167,4,8,107.0261292162072,100,1.1262714334274484,414.4679118586385,0.9272129969234095,68.23391037569301,1,2,1
69,3,5,77.13043512677578,100,0.700983743046212,667.156332417462,1.464038605067294,61.07899903417678,1,6,0
1175,6,2,55.99691226434784,100,0.639480390915695,94.66142119528615,2.467368735012557,71.80622989860325,1,7,0
1434,4,2,83.55422917318924,120,0.8312017808066728,354.30794628281575,9.723845480040644,153.79402915511255,0,7,0
1249,3,7,56.60925147041587,100,0.6370442314046749,283.08508159518817,8.396980505036044,31.190888864939566,0,2,0
1513,4,7,50.03799960665211,120,0.38202683285744377,71.52308753075965,1.7539333798901304,77.28401720336895,0,10,0
2371,5,4,76.42345473529546,80,0.9756219125244096,253.49292960943046,4.921325087747265,34.320228041508194,0,3,1
2934,4,5,68.67170870874469,80,0.799128801509593,0.0,0.0,94.04881003966537,0,9,0
2912,4,9,79.98320417003164,100,0.7544814628451862,206.54753446850395,5.7230628498377065,33.92996514862444,1,9,0
2408,3,9,45.0,100,0.37216824611372196,147.48636257018566,0.7442941265735712,149.537337962579,0,3,0
377,3,5,49.94716561900229,120,0.6042098109677553,53.35429703702991,3.162337242364949,109.76841763289829,0,1,0
204,3,8,49.24741848453466,100,0.6444350065307771,0.0,5.286896173381596,63.5869899705163,0,2,0
1942,4,4,61.58126673962235,100,0.7007330219482554,391.0160473657673,3.206743861825889,119.59599297767795,1,10,0
2599,6,5,95.57434893475728,100,1.015044656812521,461.9774532854475,3.000625702349078,46.89958778491412,0,9,1
1859,2,3,59.045569133733025,120,0.5474241841354036,224.05192854832308,3.330130833838046,106.55678220239011,0,3,0
1592,3,2,77.39243449858076,120,0.6427408227513921,321.2378063239051,4.720214537926241,81.90113144711994,0,4,0
1564,9,6,65.89668186611425,120,0.5046862100267397,292.31205403419415,5.503624981342643,97.77357184044742,1,1,0
1243,4,6,72.03535243166428,100,0.6490390009762801,210.36208665396236,1.7438912390431236,98.93982825921313,1,1,0
1107,3,10,68.08100817312418,100,0.6722183202212403,464.4649979390242,7.829412648342787,64.11201377658051,0,6,0
2658,6,7,77.30089868175041,100,0.8148291936035373,424.85363331287294,4.022154922390977,66.88149795021222,1,3,0
1298,5,5,62.63803051649867,80,0.9729551814745143,586.9982589534916,9.032708349626233,84.56185890202453,0,10,1
1679,4,5,75.79099329742904,100,0.7985191982169485,0.0,0.7138189323518898,60.697410404961964,0,3,0
1147,3,8,74.23631130679145,120,0.5479005057674363,0.0,9.983285484043218,18.89235872294246,0,9,0
1500,5,10,71.5055762662849,100,0.795826757344036,400.6956434477943,0.0,52.945699412536655,1,5,0
2365,4,10,102.20148805570874,100,0.937928896127689,760.0929811069661,9.984239255227338,143.3699383293257,0,8,0
1575,4,3,61.06416051714252,120,0.5686784764398216,455.2757522420279,5.087778999089796,106.3582447549669,0,6,0
1284,2,8,80.90702672176052,100,0.779767412331224,393.4374605172318,2.7689778056451617,78.19413928244495,4,7,0
1986,8,7,82.9757174093966,100,0.791398794943815,619.9605775864599,5.169879832593243,66.58331785477397,0,6,0
1009,5,3,85.68263905187592,80,1.1148807464984785,0.0,7.498864919597461,85.63756839230228,1,8,1
1589,5,5,73.16708232494854,100,0.8456925021791619,767.3786653281275,2.624775176340527,63.901310498949414,0,3,0
2919,4,6,93.68228593965168,140,0.6607941168504577,330.76811981078436,3.117542695463307,81.3060057012072,0,2,0
2990,0,8,89.61093665304381,100,0.9606875918473464,85.14022534406672,0.0,58.35477412924185,0,5,0
2568,1,1,52.85574546624156,140,0.5006149723809734,449.38523643668907,3.6270015374532965,54.841170551104696,1,4,0
2836,7,7,88.31495006948586,100,0.8748644428868783,377.1838475272946,6.77913024349974,93.07988713793789,0,4,0
1535,2,3,65.60858370287198,80,0.854964888124751,167.85238554241135,5.099010906802183,83.09021461314268,1,2,0
1998,3,8,72.0376725780553,80,0.9833585495934212,248.37050543078402,4.149221996333796,53.31994543335242,0,3,1
2331,3,4,56.71238790049918,80,0.7577051450001455,157.3489144396149,5.196938904217702,88.71375536856908,0,10,0
117,5,6,80.32778218285165,100,0.926292104723562,47.032690341385745,3.5403071192253575,82.2017765075074,0,1,0
2591,9,5,112.37988516057251,100,1.1119919233307003,534.8419421996866,4.511016312420364,100.53457958321107,0,2,1
1153,3,9,71.57775459825675,120,0.5403835803946683,100.86143681098505,1.483431671462447,84.27305530415059,0,1,0
1777,5,3,83.1600031658693,100,0.91053858518214,121.22980412150042,0.0820528816371775,116.70188177272281,0,10,0
657,8,1,82.6609417195541,100,0.8859045940721768,334.0536349669537,9.74630407471858,69.71222938147994,0,9,0
1313,6,6,86.05931031103417,120,0.7360823707618919,354.44664589667127,4.737841928188512,81.8285869124876,0,3,0
1863,4,3,95.36148259761538,120,0.8284541924815382,274.2518828333857,5.525125975053843,23.425564634360768,0,7,0
321,4,2,77.14023413742261,80,0.954746910667061,325.0256259960896,3.0605381832751575,45.04619929592944,1,9,0
42,4,7,70.01735439066958,140,0.42276892643748265,195.62983405680876,1.3305880319547696,52.45728518565153,1,2,0
1122,0,9,68.75279992573223,140,0.5246637021488483,135.06270977271544,1.0000456575688088,126.70213195598444,0,2,0
473,5,8,82.77988474123073,120,0.65917979681947,481.67729283444055,5.651300532804356,67.57667309696978,1,8,0
970,3,1,75.75806376278645,120,0.7686760553980171,519.8339493596402,0.0,107.13025623745946,1,2,0
1826,7,7,92.90794561942168,120,0.8137672498928511,99.654548989142,2.642143181038168,48.51658676507731,0,6,0
713,2,8,79.81873023817599,120,0.7151448753588378,193.28749838191405,4.241823326861565,97.16484238129762,0,9,0
237,4,5,77.56001119182639,100,0.7839177124933177,497.68233464733584,6.223845300955064,64.79891922019948,0,2,0
2562,7,1,99.92234931343695,120,0.7937968159936866,69.69542828214622,5.342262133607136,82.67954707891035,0,5,0
1247,6,7,52.88454710337601,120,0.41905630140962763,286.15302098894546,5.502439400638333,27.49625056166601,0,3,0
245,3,9,60.688661280889534,100,0.8267361833452851,0.0,5.010870028180571,84.5319986499097,0,6,0
2649,6,1,115.89015084527362,100,1.2697907706756522,645.7949226401638,4.132569758668117,91.87473223079967,0,6,1
2549,4,2,87.49682156443698,140,0.635288586338681,475.6097186290292,0.9846808334638677,81.79670784394933,0,1,0
950,7,7,54.14804888891873,100,0.60553100747524,176.3001811188617,1.8190168827779591,95.23901112994301,0,7,0
1974,7,9,59.894656879681946,100,0.6576612718156687,395.1753718711111,2.6609045349146943,81.20742595447373,1,4,0
2499,2,2,98.47812701433955,100,1.066940611993006,170.1554412873381,1.6943626306257675,93.8012739761776,0,7,1
601,3,4,71.33691668966524,120,0.6598051124930178,345.9393454476754,11.253416608349337,78.32557806219391,1,9,0
2652,5,10,99.2988519693085,100,1.1794179631338593,612.7562493288224,6.331385377826585,93.67360841498538,1,1,1
544,3,9,76.19933646577978,80,1.0202554630572562,0.0,3.2008087744224736,109.78213445844122,1,5,1
2330,6,7,66.46833292728424,120,0.5142485682525713,341.9195088687438,5.162877314544243,102.79648319488761,0,5,0
2090,1,9,82.92655959714332,100,0.8396159260470583,0.0,4.91400849736548,68.58887285086068,1,5,0
711,3,6,90.5249547213435,80,1.2750536774508576,132.43969011528102,6.004593530672893,84.40836768406382,0,9,1
132,3,5,89.52726420221606,100,1.0288718166288113,566.8835625269614,4.15549629697854,82.21183948608719,0,4,1
163,3,4,67.6791998116342,120,0.6052501880341429,192.19052065376894,6.029843655329576,50.9146022713817,2,3,0
890,4,6,67.50444915805983,80,0.7744364742060591,359.85751764514157,0.3534914234629145,20.04963180824744,0,2,0
19,5,1,79.2511113352062,140,0.5134500167405267,108.27467163163874,0.0,73.80092732545998,1,2,0
1707,5,1,83.89711785208264,80,1.0536366770997916,395.39592539069486,2.954239102135038,5.0,1,3,1
627,3,1,100.43963959705012,100,1.0959075496596806,533.0490875067725,1.2217658789485233,107.44257892870229,1,5,1
1817,2,1,93.9895826448668,100,0.9521854903810956,181.38256760078286,3.5581350593963275,61.48637465659637,1,9,0
1614,5,5,69.82892707259751,120,0.5322306945759893,181.26105023662083,2.347549247998619,89.57855059966285,0,8,0
833,4,1,74.30290232315157,80,0.9672541457698657,354.7178846270685,1.6756840132649193,48.2429748777745,1,9,1
1773,11,4,105.59137637191459,120,1.0284240434699652,318.25605640375323,5.9618434627688215,77.48095665974463,0,3,1
2604,4,2,97.68431867887472,100,1.0653905192399635,141.07331861546223,3.7361228470564685,88.89122133098905,0,4,1
2149,7,3,81.91043713484729,120,0.7227567348979235,15.376667484904715,0.08795122831623647,58.27955400504688,2,2,0
990,4,1,93.0583341412959,100,0.9021171591935737,0.0,4.850324307233912,50.18680951131961,0,8,0
1640,3,1,57.933271484226644,120,0.503433793352944,148.43448771303673,8.558574037927553,96.05808672044517,0,6,0
1733,2,9,58.370318965399804,120,0.36689084234326974,410.68021920787527,0.0,72.27405441332115,1,8,0
1523,7,4,77.17423809103425,100,0.8322898910589698,229.39527421065816,4.224781235698679,119.75979992245828,0,2,0
1142,2,8,49.97681383341982,120,0.37503524237564256,443.90590210099464,4.855371524026817,75.49564811179738,0,10,0
1331,3,7,63.87850979273429,80,0.7991648851836674,291.12251412551905,0.4243560671743749,17.56872022497206,0,7,0
2616,1,5,79.88649055053274,120,0.7218478654845115,660.4610075664209,3.67836649314329,48.40777964879264,0,10,0
2380,1,10,75.89444006273348,120,0.7695252088471298,196.23032389083335,7.6754843652995675,33.98517202435757,0,6,0
2364,4,4,117.97857016613267,120,1.0093429537018674,0.0,4.87513302728232,69.53721354758608,0,1,1
1794,2,6,52.217572168981974,120,0.3205739174065124,858.8710578822348,7.4237979085311085,93.15581136656044,0,6,0
1677,5,3,85.46787556989203,120,0.6937049043742801,0.0,6.396738782773065,16.489509288218805,0,2,0
930,5,7,80.09025020654107,140,0.4256796838666057,0.0,0.8312037751279959,92.3106576280834,0,7,0
363,1,1,64.12195877032386,120,0.6163575663730755,255.62811542335845,1.2150276076329178,74.44755837479066,1,10,0
1945,3,9,52.95715705373176,100,0.5488326258620835,50.62601268851398,9.668138638052062,64.43016439990203,0,1,0
1095,4,6,98.39439433473424,100,1.0085717110708923,281.19237175617036,0.0,57.57669314400839,1,5,1
1597,6,5,83.57901186392665,100,0.9562226493241128,0.0,4.990921936532638,64.20307791631343,0,4,0
287,3,7,80.78700197534366,100,0.7583419436745952,637.6519447517073,7.2197734953674715,107.13737280743803,0,8,0
2097,4,10,67.9321005466278,80,0.8939768497574303,320.8656506878092,10.93549337692849,20.35881322378627,0,5,0
447,1,3,75.02767741854117,100,0.8904795217710711,412.77165984507974,6.935778590994893,32.348167935198674,0,7,0
183,4,10,96.59433065089833,120,0.896941417991247,25.65182977620981,5.694751843818737,41.66857121970616,0,4,0
873,0,6,80.9450355250205,80,1.0153098984577742,198.9984954848972,0.36427084005616983,35.21363802117624,0,9,1
512,4,5,81.49216209523608,120,0.6112998507177029,172.2237751518549,2.123127680795812,54.47017520802238,0,7,0
906,5,3,76.6185282615785,80,0.8627930079040707,471.72104054888825,0.0,47.65884043391924,0,5,0
2697,2,2,82.18445471515827,80,1.106254954290108,762.771666102217,2.808907601263826,24.85090405673565,2,4,1
2433,4,4,81.53708550654736,80,1.0615241491937033,264.6828782591268,7.0564337296202275,5.0,1,9,1
822,5,4,62.5688073089857,80,0.8580899805680621,58.20592846704784,3.8087372050280552,54.27100052643743,1,2,0
1713,2,3,78.30247385406655,100,0.651957340002258,251.22794443466734,1.3514034563571986,125.28823508673214,0,6,0
856,3,4,85.04874689908152,100,0.8606025376303839,38.53096482764289,0.5525221283840924,126.28671624263188,0,1,0
1307,3,2,98.49352901154045,100,1.031717142064695,363.5913172142332,10.275007268186464,73.42135474581126,0,1,1
2355,3,7,47.203370318741484,80,0.6861097350951089,689.6194512225804,6.604199496553518,108.19523995093635,0,10,0
2013,4,3,79.84705826562431,100,0.9709306749553158,0.0,9.023295047185886,84.24538890596034,0,4,1
2393,5,8,84.63198915272248,80,1.1582639631183838,472.68575496779386,1.5143375396991927,84.93367042335525,0,3,1
2592,3,10,87.0473738480745,120,0.7256841970748104,218.88446772479313,6.804046188688991,122.27919163322042,1,3,0
18,3,2,93.17675451960909,120,0.772857530815117,204.41800918143946,5.135917971514107,74.02756809287297,0,9,0
1017,2,2,75.89224241680644,100,0.7669603575776254,636.9617603039104,6.902651247973406,62.76359360292465,0,9,0
1360,3,4,74.33290200862592,100,0.7841530549543656,207.941379072183,5.057387491566142,98.60412781140779,0,5,0
2728,6,9,107.61883421640357,80,1.2475037603544503,720.3900552101808,7.442133045399428,57.24599769755184,1,6,1
2182,7,3,52.06272871062808,100,0.6323869313882942,86.83870816133305,3.8190572406587395,38.570761592019174,1,7,0
2853,2,7,83.6509837460081,140,0.6347469034907354,0.0,0.0,58.900268097052106,1,5,0
1970,4,2,76.46248634278729,80,1.0453241235254027,0.0,3.4656895995410997,76.99704333297066,0,2,1
41,6,10,88.14731402457792,100,0.8378239736141941,251.3821721677748,3.6429144801996243,89.08412912993388,0,9,0
2224,7,6,63.50512481233488,100,0.6821906132928421,469.99823040880756,7.032344152017204,76.07676597761568,1,6,0
328,5,1,62.41989211107776,120,0.7281937783714179,683.6335235233412,1.978444935458318,108.62097943010136,2,6,0
938,2,5,94.10434197325384,100,1.0972497569409962,392.50649611205336,4.204302890313157,37.160898659222994,0,10,1
732,3,6,88.23108228296189,140,0.6935709537366544,252.7013950394357,12.535883184722916,76.67657648134168,1,2,0
2984,2,5,60.17953892532096,100,0.5520720970965607,518.6022278379643,0.0,146.55139194798727,0,4,0
1870,4,1,93.07901549779177,120,0.8744579816900608,425.09105196344933,0.4374202720384801,93.10230407896425,1,2,0
1558,4,10,92.13681966485366,100,0.9519987761727742,404.0246689708833,6.3744967962544745,9.166198611951913,2,10,0
1059,5,6,86.6709022729285,120,0.8106779810659211,274.5630201658749,3.704747774026659,58.15147123797119,1,5,0
85,0,7,87.30458721178373,120,0.872844792005217,457.5414268091324,6.21797807702471,61.53389432087167,0,2,0
266,6,3,82.33143991502699,140,0.6172939814065219,398.2269429359234,0.0,71.2378667629641,0,4,0
148,2,8,95.98970346181466,100,1.0488398073127119,161.45139149500065,9.330159541352863,30.966836237264175,0,4,1
1053,2,1,116.67695217588374,100,0.9608107044197762,703.206753483896,2.375199095698237,77.7850185705741,0,4,0
1693,2,8,72.02183759085864,80,0.9303364161953034,193.9758173748706,1.7706387773366483,115.98141007146353,1,8,0
1869,6,3,83.5335480595984,140,0.5125677369775671,290.70909007141125,4.287086132788768,105.11525851234478,2,9,0
118,0,9,104.02668336981372,120,0.8046097732094832,0.0,1.52760783598157,92.13619509509688,0,5,0
2338,1,6,95.74247908794979,100,0.966555407798301,372.1700362023636,4.944901861455366,66.7014368553392,0,3,1
2091,1,8,89.441060091533,140,0.5865759816659257,0.0,5.4394069601547335,55.340402772849366,0,7,0
895,5,5,95.74009415815111,100,0.916511908372854,84.95753428977974,0.0,57.123470835827845,0,10,0
2648,5,6,84.3680780169724,100,1.008095901793481,512.8959635860645,0.0,64.51805643350257,0,7,1
1093,4,2,82.70545914539598,80,0.9649304975461359,465.21461943357974,0.44510437514735823,70.49416126429419,0,4,1
43,5,9,83.4824198460008,120,0.8416353604363698,311.54479081001165,2.523258733703841,82.68631819214043,1,5,0
1917,0,3,95.38022051386632,100,0.9806956660143847,170.88044761229227,3.8459714249650916,50.39471935762974,0,1,1
2183,5,1,64.96436381350674,140,0.4365855595122933,133.9326681011059,12.98871728619443,70.09736105622231,0,2,0
1696,3,3,73.01347752712883,120,0.47849666331806606,300.7387418086446,6.148587219138026,36.647327652549976,1,9,0
1820,5,8,48.38465918578396,120,0.3898731486268283,270.6573048105405,2.5869992162522495,74.77848026124923,0,6,0
716,5,4,56.54783078196967,80,0.748549591388404,79.59929997674183,6.307442505900423,96.5435338396753,0,10,0
1530,5,2,88.33040342762862,100,0.8976071619715821,0.801690805909459,6.725760404839443,124.85434850831223,0,7,0
2662,3,7,74.78925749602202,120,0.6935755496312831,248.87436089436446,3.206968908202988,61.365265432662994,0,7,0
2189,4,6,88.23474311115366,100,0.9086781731105448,342.64456766821206,0.8655733170802384,5.0,0,2,0
